,0
707,122
708,16
709,49
710,61
711,78
712,243
713,35
714,86
715,7
716,64
717,127
718,65
719,10
720,53
721,17
722,128
723,70
724,73
725,30
726,37
727,90
728,42
729,55
730,64
731,10
732,124
733,1
734,92
735,25
736,77
737,5
738,15
739,40
740,41
741,7
742,11
743,7
744,10
745,47
746,3
747,71
748,81
749,21
750,18
751,35
752,173
753,11
754,35
755,60
756,5
757,3
758,50
759,111
760,81
761,162
762,88
763,12
764,31
765,50
766,64
767,41
768,64
769,166
770,21
771,17
772,50
773,72
774,38
775,64
776,43
777,108
778,26
779,17
780,49
781,6
782,51
783,63
784,55
785,90
786,119
787,103
788,3
789,17
790,5
791,16
792,7
793,15
794,11
795,7
796,14
797,51
798,72
799,46
800,27
801,54
802,43
803,3
804,88
805,157
806,48
807,10
808,25
809,52
810,124
811,69
812,45
813,50
814,55
815,29
816,33
817,32
818,1
819,11
820,1
821,35
822,2
823,144
824,8
825,23
826,197
827,2
828,57
829,10
830,5
831,128
832,40
833,102
834,39
835,9
836,71
837,32
838,78
839,44
840,85
841,1
842,55
843,63
844,2
845,159
846,12
847,31
848,2
849,95
850,18
851,127
852,51
853,39
854,16
855,23
856,37
857,59
858,22
859,52
860,79
861,16
862,5
863,101
864,158
865,14
866,75
867,52
868,2
869,2
870,71
871,25
872,63
873,173
874,69
875,1
876,17
877,22
878,30
879,4
880,25
881,6
882,13
883,189
884,2
885,39
886,56
887,25
888,139
889,43
890,5
891,4
892,38
893,116
894,48
895,84
896,52
897,48
898,32
899,7
900,28
901,1
902,4
903,88
904,18
905,29
906,5
907,29
908,80
909,11
910,26
911,42
912,36
913,49
914,19
915,15
916,132
917,83
918,8
919,10
920,106
921,7
922,38
923,4
924,43
925,11
926,78
927,23
928,30
929,1
930,5
931,184
932,29
933,4
934,88
935,119
936,7
937,44
938,24
939,32
940,179
941,4
942,159
943,49
944,41
945,5
946,16
947,97
948,36
949,157
950,28
951,14
952,5
953,23
954,72
955,5
956,31
957,22
958,70
959,85
960,124
961,6
962,1
963,1
964,72
965,14
966,26
967,3
968,70
969,20
970,14
971,13
972,39
973,22
974,1
975,20
976,17
977,33
978,21
979,118
980,93
981,16
982,8
983,103
984,44
985,12
986,123
987,121
988,62
989,113
990,302
991,17
992,202
993,31
994,27
995,7
996,26
997,35
998,15
999,12
1000,45
1001,12
1002,26
1003,57
1004,4
1005,82
1006,55
1007,1
1008,70
1009,38
1010,22
1011,7
1012,104
1013,48
1014,97
1015,81
1016,104
1017,97
1018,3
1019,16
1020,25
1021,6
1022,95
1023,1
1024,1
1025,12
1026,101
1027,4
1028,47
1029,15
1030,22
1031,3
1032,20
1033,72
1034,56
1035,39
1036,28
1037,14
1038,65
1039,34
1040,54
1041,95
1042,10
1043,6
1044,72
1045,67
1046,8
1047,128
1048,129
1049,10
1050,4
1051,4
1052,201
1053,35
1054,27
1055,18
1056,16
1057,111
1058,26
1059,63
1060,105
1061,5
1062,9
1063,16
1064,24
1065,39
1066,27
1067,104
1068,113
1069,122
1070,38
1071,22
1072,29
1073,27
1074,35
1075,7
1076,8
1077,155
1078,12
1079,31
1080,32
1081,131
1082,61
1083,37
1084,39
1085,49
1086,48
1087,115
1088,83
1089,12
1090,35
1091,21
1092,4
1093,94
1094,10
1095,10
1096,29
1097,118
1098,11
1099,145
1100,21
1101,26
1102,113
1103,33
1104,27
1105,10
1106,27
1107,10
1108,105
1109,93
1110,58
1111,5
1112,18
1113,2
1114,58
1115,41
1116,195
1117,52
1118,119
1119,19
1120,7
1121,27
1122,14
1123,54
1124,116
1125,162
1126,15
1127,195
1128,117
1129,11
1130,8
1131,85
1132,28
1133,4
1134,91
1135,71
1136,125
1137,9
1138,6
1139,27
1140,72
1141,51
1142,5
1143,11
1144,50
1145,10
1146,24
1147,9
1148,35
1149,21
1150,91
1151,2
1152,2
1153,82
1154,60
1155,29
1156,41
1157,57
1158,7
1159,53
1160,1
1161,3
1162,10
1163,8
1164,12
1165,14
1166,92
1167,1
1168,122
1169,40
1170,35
1171,4
1172,96
1173,1
1174,118
1175,9
1176,45
1177,66
1178,25
1179,76
1180,116
1181,2
1182,2
1183,55
1184,43
1185,40
1186,114
1187,39
1188,169
1189,14
1190,33
1191,28
1192,10
1193,23
1194,62
1195,37
1196,48
1197,71
1198,7
1199,108
1200,59
1201,67
1202,3
1203,103
1204,85
1205,57
1206,19
1207,53
1208,37
1209,24
1210,31
1211,27
1212,42
1213,85
1214,14
1215,58
1216,90
1217,7
1218,36
1219,82
1220,157
1221,19
1222,39
1223,2
1224,25
1225,10
1226,29
1227,3
1228,6
1229,52
1230,30
1231,35
1232,36
1233,37
1234,18
1235,158
1236,80
1237,111
1238,54
1239,94
1240,35
1241,4
1242,41
1243,24
1244,114
1245,108
1246,18
1247,54
1248,10
1249,4
1250,9
1251,26
1252,29
1253,24
1254,7
1255,138
1256,63
1257,72
1258,2
1259,10
1260,60
1261,7
1262,4
1263,37
1264,34
1265,27
1266,6
1267,175
1268,21
1269,36
1270,70
1271,74
1272,49
1273,28
1274,15
1275,10
1276,128
1277,3
1278,14
1279,72
1280,105
1281,49
1282,62
1283,17
1284,27
1285,9
1286,88
1287,20
1288,33
1289,31
1290,120
1291,140
1292,13
1293,13
1294,20
1295,21
1296,40
1297,9
1298,48
1299,8
1300,16
1301,11
1302,28
1303,2
1304,42
1305,15
1306,42
1307,9
1308,11
1309,115
1310,167
1311,21
1312,2
1313,127
1314,2
1315,36
1316,9
1317,21
1318,5
1319,43
1320,24
1321,5
1322,29
1323,69
1324,67
1325,15
1326,48
1327,23
1328,16
1329,101
1330,36
1331,33
1332,15
1333,11
1334,1
1335,6
1336,26
1337,22
1338,20
1339,134
1340,39
1341,56
1342,19
1343,22
1344,194
1345,4
1346,21
1347,73
1348,6
1349,38
1350,12
1351,40
1352,5
1353,114
1354,101
1355,28
1356,10
1357,21
1358,3
1359,74
1360,1
1361,45
1362,33
1363,17
1364,11
1365,39
1366,64
1367,23
1368,2
1369,19
1370,64
1371,31
1372,19
1373,22
1374,50
1375,40
1376,29
1377,130
1378,3
1379,13
1380,42
1381,26
1382,23
1383,32
1384,36
1385,27
1386,23
1387,19
1388,17
1389,64
1390,17
1391,89
1392,6
1393,49
1394,21
1395,17
1396,11
1397,1
1398,85
1399,37
1400,3
1401,40
1402,1
1403,21
1404,66
1405,127
1406,26
1407,48
1408,8
1409,24
1410,14
1411,7
1412,78
1413,47
1414,11
1415,3
1416,14
1417,6
1418,3
1419,13
1420,1
1421,38
1422,50
1423,102
1424,3
1425,80
1426,18
1427,22
1428,37
1429,14
1430,1
1431,81
1432,53
1433,27
1434,106
1435,74
1436,2
1437,32
1438,42
1439,104
1440,84
1441,58
1442,59
1443,28
1444,25
1445,24
1446,6
1447,14
1448,21
1449,29
1450,6
1451,20
1452,54
1453,3
1454,8
1455,87
1456,2
1457,25
1458,55
1459,11
1460,27
1461,44
1462,77
1463,34
1464,11
1465,103
1466,32
1467,90
1468,25
1469,43
1470,35
1471,4
1472,130
1473,23
1474,48
1475,43
1476,26
1477,43
1478,2
1479,9
1480,26
1481,24
1482,18
1483,8
1484,27
1485,56
1486,110
1487,35
1488,5
1489,26
1490,24
1491,5
1492,88
1493,50
1494,5
1495,10
1496,3
1497,154
1498,4
1499,20
1500,111
1501,88
1502,59
1503,2
1504,68
1505,1
1506,81
1507,31
1508,115
1509,44
1510,19
1511,57
1512,125
1513,13
1514,43
1515,58
1516,106
1517,14
1518,29
1519,1
1520,7
1521,113
1522,54
1523,8
1524,79
1525,83
1526,11
1527,19
1528,17
1529,45
1530,1
1531,46
1532,140
1533,38
1534,30
1535,84
1536,36
1537,70
1538,12
1539,52
1540,2
1541,2
1542,29
1543,1
1544,7
1545,29
1546,107
1547,17
1548,3
1549,45
1550,41
1551,14
1552,7
1553,12
1554,8
1555,3
1556,30
1557,187
1558,41
1559,59
1560,35
1561,17
1562,41
1563,51
1564,13
1565,37
1566,49
1567,56
1568,1
1569,3
1570,55
1571,8
1572,16
1573,5
1574,36
1575,4
1576,80
1577,9
1578,2
1579,78
1580,23
1581,7
1582,8
1583,5
1584,1
1585,25
1586,18
1587,74
1588,54
1589,30
1590,4
1591,28
1592,46
1593,162
1594,11
1595,15
1596,81
1597,35
1598,31
1599,86
1600,45
1601,103
1602,152
1603,36
1604,28
1605,74
1606,57
1607,42
1608,8
1609,9
1610,95
1611,33
1612,6
1613,12
1614,26
1615,49
1616,45
1617,13
1618,25
1619,21
1620,5
1621,91
1622,42
1623,4
1624,117
1625,9
1626,40
1627,2
1628,19
1629,125
1630,137
1631,1
1632,86
1633,56
1634,6
1635,10
1636,26
1637,28
1638,3
1639,65
1640,15
1641,18
1642,30
1643,23
1644,79
1645,24
1646,48
1647,9
1648,16
1649,1
1650,35
1651,38
1652,18
1653,4
1654,72
1655,28
1656,40
1657,87
1658,61
1659,16
1660,1
1661,123
1662,17
1663,9
1664,98
1665,131
1666,31
1667,1
1668,47
1669,58
1670,21
1671,19
1672,34
1673,108
1674,11
1675,9
1676,6
1677,1
1678,22
1679,91
1680,3
1681,5
1682,2
1683,14
1684,112
1685,16
1686,49
1687,12
1688,56
1689,5
1690,35
1691,54
1692,42
1693,13
1694,6
1695,21
1696,2
1697,102
1698,4
1699,34
1700,31
1701,147
1702,45
1703,1
1704,44
1705,51
1706,18
1707,63
1708,27
1709,56
1710,6
1711,8
1712,111
1713,8
1714,55
1715,6
1716,37
1717,5
1718,64
1719,26
1720,57
1721,24
1722,54
1723,105
1724,73
1725,25
1726,34
1727,5
1728,82
1729,67
1730,53
1731,19
1732,19
1733,100
1734,28
1735,52
1736,130
1737,52
1738,3
1739,40
1740,30
1741,68
1742,49
1743,85
1744,6
1745,68
1746,74
1747,85
1748,71
1749,44
1750,62
1751,80
1752,5
1753,25
1754,1
1755,29
1756,77
1757,111
1758,12
1759,49
1760,45
1761,14
1762,18
1763,74
1764,9
1765,51
1766,17
1767,3
1768,2
1769,20
1770,23
1771,136
1772,10
1773,19
1774,8
1775,38
1776,1
1777,26
1778,57
1779,22
1780,70
1781,26
1782,6
1783,34
1784,80
1785,2
1786,11
1787,27
1788,14
1789,49
1790,21
1791,53
1792,106
1793,11
1794,61
1795,52
1796,64
1797,44
1798,40
1799,84
1800,72
1801,16
1802,134
1803,21
1804,20
1805,30
1806,39
1807,80
1808,70
1809,64
1810,218
1811,9
1812,7
1813,18
1814,110
1815,20
1816,45
1817,3
1818,122
1819,37
1820,74
1821,34
1822,7
1823,9
1824,35
1825,74
1826,1
1827,105
1828,43
1829,70
1830,6
1831,40
1832,6
1833,3
1834,33
1835,62
1836,5
1837,62
1838,9
1839,69
1840,24
1841,40
1842,46
1843,18
1844,5
1845,123
1846,5
1847,72
1848,21
1849,80
1850,3
1851,2
1852,23
1853,7
1854,5
1855,71
1856,22
1857,159
1858,96
1859,30
1860,49
1861,47
1862,19
1863,24
1864,70
1865,101
1866,65
1867,6
1868,75
1869,10
1870,24
1871,29
1872,49
1873,24
1874,48
1875,45
1876,131
1877,6
1878,50
1879,12
1880,13
1881,4
1882,160
1883,47
1884,42
1885,96
1886,32
1887,26
1888,5
1889,20
1890,20
1891,98
1892,20
1893,33
1894,12
1895,28
1896,3
1897,55
1898,40
1899,57
1900,118
1901,7
1902,15
1903,109
1904,8
1905,3
1906,1
1907,4
1908,13
1909,6
1910,75
1911,88
1912,6
1913,45
1914,27
1915,39
1916,50
1917,33
1918,13
1919,45
1920,75
1921,57
1922,71
1923,19
1924,3
1925,68
1926,46
1927,109
1928,1
1929,18
1930,21
1931,3
1932,21
1933,123
1934,321
1935,152
1936,9
1937,5
1938,11
1939,60
1940,44
1941,46
1942,68
1943,43
1944,79
1945,31
1946,38
1947,36
1948,32
1949,39
1950,16
1951,51
1952,63
1953,12
1954,1
1955,2
1956,23
1957,76
1958,21
1959,16
1960,71
1961,51
1962,12
1963,16
1964,59
1965,97
1966,121
1967,56
1968,97
1969,41
1970,1
1971,28
1972,13
1973,21
1974,68
1975,12
1976,18
1977,70
1978,70
1979,17
1980,17
1981,15
1982,16
1983,39
1984,4
1985,46
1986,8
1987,41
1988,19
1989,19
1990,31
1991,12
1992,70
1993,27
1994,89
1995,23
1996,96
1997,29
1998,14
1999,86
2000,13
2001,81
2002,17
2003,1
2004,132
2005,1
2006,7
2007,18
2008,69
2009,2
2010,24
2011,83
2012,46
2013,74
2014,11
2015,57
2016,7
2017,43
2018,26
2019,74
2020,35
2021,19
2022,23
2023,15
2024,26
2025,64
2026,1
2027,10
2028,36
2029,10
2030,64
2031,50
2032,6
2033,53
2034,142
2035,4
2036,8
2037,2
2038,14
2039,12
2040,52
2041,35
2042,33
2043,17
2044,2
2045,19
2046,9
2047,101
2048,58
2049,216
2050,7
2051,50
2052,70
2053,16
2054,30
2055,53
2056,22
2057,6
2058,13
2059,19
2060,14
2061,33
2062,62
2063,5
2064,18
2065,33
2066,89
2067,55
2068,36
2069,40
2070,18
2071,63
2072,12
2073,19
2074,8
2075,157
2076,1
2077,75
2078,53
2079,51
2080,65
2081,3
2082,73
2083,2
2084,180
2085,10
2086,11
2087,2
2088,22
2089,1
2090,7
2091,19
2092,10
2093,9
2094,5
2095,51
2096,10
2097,38
2098,93
2099,3
2100,9
2101,169
2102,83
2103,8
2104,122
2105,11
2106,45
2107,2
2108,84
2109,127
2110,28
2111,15
2112,96
2113,23
2114,20
2115,59
2116,23
2117,97
2118,7
2119,24
2120,148
2121,39
2122,22
2123,14
2124,88
2125,47
2126,67
2127,8
2128,76
2129,39
2130,82
2131,2
2132,5
2133,9
2134,24
2135,2
2136,183
2137,17
2138,40
2139,29
2140,12
2141,38
2142,26
2143,112
2144,12
2145,28
2146,96
2147,48
2148,16
2149,5
2150,27
2151,27
2152,106
2153,8
2154,81
2155,3
2156,33
2157,1
2158,13
2159,60
2160,53
2161,66
2162,274
2163,2
2164,24
2165,26
2166,17
2167,69
2168,48
2169,15
2170,56
2171,39
2172,53
2173,18
2174,14
2175,23
2176,19
2177,10
2178,42
2179,28
2180,118
2181,26
2182,1
2183,1
2184,34
2185,123
2186,6
2187,7
2188,6
2189,1
2190,12
2191,16
2192,6
2193,57
2194,10
2195,96
2196,12
2197,48
2198,8
2199,65
2200,38
2201,8
2202,6
2203,22
2204,13
2205,64
2206,17
2207,1
2208,24
2209,39
2210,59
2211,34
2212,51
2213,63
2214,102
2215,29
2216,70
2217,71
2218,57
2219,1
2220,9
2221,8
2222,2
2223,17
2224,30
2225,57
2226,2
2227,171
2228,68
2229,3
2230,20
2231,70
2232,76
2233,11
2234,6
2235,83
2236,59
2237,119
2238,18
2239,71
2240,4
2241,37
2242,30
2243,95
2244,5
2245,57
2246,22
2247,4
2248,215
2249,38
2250,11
2251,77
2252,100
2253,17
2254,58
2255,50
2256,12
2257,1
2258,22
2259,108
2260,41
2261,3
2262,12
2263,25
2264,9
2265,19
2266,50
2267,4
2268,67
2269,16
2270,28
2271,54
2272,5
2273,3
2274,64
2275,49
2276,19
2277,1
2278,55
2279,42
2280,94
2281,37
2282,26
2283,44
2284,2
2285,15
2286,2
2287,80
2288,7
2289,252
2290,56
2291,133
2292,96
2293,12
2294,23
2295,67
2296,8
2297,37
2298,20
2299,10
2300,75
2301,60
2302,4
2303,57
2304,31
2305,40
2306,66
2307,94
2308,7
2309,20
2310,200
2311,20
2312,39
2313,105
2314,19
2315,2
2316,5
2317,83
2318,8
2319,28
2320,9
2321,57
2322,154
2323,18
2324,7
2325,7
2326,16
2327,107
2328,16
2329,3
2330,23
2331,26
2332,3
2333,19
2334,61
2335,29
2336,9
2337,38
2338,49
2339,1
2340,3
2341,63
2342,105
2343,12
2344,57
2345,2
2346,6
2347,60
2348,59
2349,5
2350,30
2351,69
2352,8
2353,79
2354,56
2355,1
2356,1
2357,8
2358,4
2359,34
2360,9
2361,32
2362,167
2363,65
2364,18
2365,29
2366,65
2367,9
2368,3
2369,42
2370,3
2371,26
2372,45
2373,48
2374,3
2375,125
2376,83
2377,97
2378,2
2379,6
2380,5
2381,27
2382,4
2383,66
2384,46
2385,38
2386,15
2387,30
2388,2
2389,69
2390,62
2391,41
2392,137
2393,85
2394,24
2395,42
2396,152
2397,6
2398,37
2399,53
2400,144
2401,65
2402,29
2403,25
2404,16
2405,57
2406,3
2407,55
2408,17
2409,222
2410,34
2411,4
2412,17
2413,44
2414,36
2415,64
2416,16
2417,5
2418,94
2419,200
2420,87
2421,83
2422,13
2423,23
2424,31
2425,126
2426,1
2427,42
2428,37
2429,7
2430,51
2431,10
2432,52
2433,80
2434,189
2435,5
2436,91
2437,50
2438,22
2439,50
2440,1
2441,1
2442,4
2443,29
2444,24
2445,72
2446,94
2447,78
2448,96
2449,60
2450,34
2451,29
2452,7
2453,3
2454,26
2455,2
2456,39
2457,71
2458,337
2459,9
2460,141
2461,58
2462,49
2463,33
2464,2
2465,1
2466,42
2467,15
2468,84
2469,64
2470,28
2471,6
2472,37
2473,109
2474,13
2475,10
2476,40
2477,4
2478,18
2479,5
2480,35
2481,18
2482,138
2483,37
2484,28
2485,11
2486,1
2487,28
2488,18
2489,59
2490,89
2491,17
2492,9
2493,107
2494,69
2495,36
2496,5
2497,24
2498,14
2499,95
2500,4
2501,74
2502,2
2503,57
2504,20
2505,6
2506,13
2507,17
2508,71
2509,17
2510,4
2511,68
2512,61
2513,5
2514,63
2515,8
2516,40
2517,15
2518,1
2519,41
2520,10
2521,44
2522,27
2523,67
2524,68
2525,103
2526,111
2527,46
2528,53
2529,27
2530,61
2531,28
2532,69
2533,11
2534,9
2535,67
2536,17
2537,83
2538,30
2539,42
2540,4
2541,7
2542,7
2543,5
2544,6
2545,43
2546,38
2547,9
2548,13
2549,1
2550,148
2551,281
2552,29
2553,47
2554,29
2555,67
2556,24
2557,54
2558,33
2559,54
2560,14
2561,16
2562,91
2563,26
2564,137
2565,54
2566,64
2567,9
2568,27
2569,5
2570,3
2571,116
2572,13
2573,21
2574,12
2575,174
2576,4
2577,42
2578,6
2579,3
2580,2
2581,2
2582,162
2583,77
2584,29
2585,81
2586,76
2587,136
2588,26
2589,12
2590,36
2591,32
2592,6
2593,48
2594,41
2595,7
2596,12
2597,13
2598,4
2599,86
2600,59
2601,20
2602,86
2603,30
2604,39
2605,16
2606,46
2607,29
2608,102
2609,6
2610,138
2611,79
2612,126
2613,26
2614,14
2615,104
2616,9
2617,140
2618,10
2619,63
2620,44
2621,1
2622,40
2623,16
2624,1
2625,39
2626,143
2627,88
2628,9
2629,24
2630,2
2631,66
2632,1
2633,7
2634,25
2635,61
2636,4
2637,233
2638,46
2639,16
2640,35
2641,136
2642,41
2643,26
2644,65
2645,69
2646,10
2647,138
2648,48
2649,55
2650,25
2651,82
2652,29
2653,39
2654,159
2655,4
2656,24
2657,154
2658,37
2659,4
2660,54
2661,15
2662,13
2663,1
2664,103
2665,44
2666,12
2667,33
2668,56
2669,109
2670,62
2671,20
2672,5
2673,94
2674,47
2675,17
2676,4
2677,69
2678,6
2679,23
2680,22
2681,96
2682,1
2683,71
2684,11
2685,47
2686,15
2687,64
2688,8
2689,43
2690,1
2691,35
2692,3
2693,5
2694,193
2695,29
2696,1
2697,31
2698,32
2699,22
2700,92
2701,54
2702,7
2703,17
2704,1
2705,25
2706,16
2707,27
2708,4
2709,15
2710,65
2711,8
2712,20
2713,30
2714,10
2715,8
2716,27
2717,164
2718,11
2719,29
2720,3
2721,20
2722,11
2723,11
2724,5
2725,87
2726,10
2727,13
2728,15
2729,15
2730,37
2731,71
2732,7
2733,25
2734,1
2735,44
2736,160
2737,85
2738,45
2739,6
2740,3
2741,114
2742,39
2743,39
2744,49
2745,44
2746,150
2747,17
2748,100
2749,7
2750,63
2751,312
2752,60
2753,9
2754,9
2755,6
2756,13
2757,18
2758,16
2759,6
2760,59
2761,22
2762,50
2763,12
2764,87
2765,21
2766,211
2767,26
2768,25
2769,124
2770,96
2771,1
2772,1
2773,24
2774,19
2775,20
2776,25
2777,54
2778,14
2779,9
2780,33
2781,9
2782,12
2783,101
2784,54
2785,2
2786,15
2787,26
2788,20
2789,16
2790,1
2791,75
2792,108
2793,27
2794,9
2795,176
2796,73
2797,5
2798,7
2799,6
2800,3
2801,58
2802,26
2803,17
2804,3
2805,97
2806,16
2807,2
2808,43
2809,4
2810,22
2811,79
2812,38
2813,9
2814,16
2815,1
2816,103
2817,129
2818,55
2819,20
2820,45
2821,47
2822,49
2823,3
2824,55
2825,14
2826,40
2827,40
2828,42
2829,5
2830,28
2831,26
2832,86
2833,9
2834,20
2835,64
2836,25
2837,99
2838,10
2839,41
2840,48
2841,61
2842,25
2843,57
2844,20
2845,18
2846,28
2847,22
2848,24
2849,11
2850,69
2851,8
2852,2
2853,54
2854,4
2855,54
2856,72
2857,2
2858,149
2859,85
2860,28
2861,25
2862,30
2863,35
2864,115
2865,36
2866,64
2867,70
2868,6
2869,103
2870,1
2871,8
2872,3
2873,114
2874,20
2875,91
2876,3
2877,12
2878,8
2879,61
2880,4
2881,91
2882,20
2883,33
2884,82
2885,2
2886,265
2887,21
2888,41
2889,80
2890,7
2891,30
2892,10
2893,10
2894,3
2895,49
2896,82
2897,38
2898,90
2899,68
2900,78
2901,107
2902,13
2903,11
2904,1
2905,18
2906,55
2907,26
2908,17
2909,62
2910,16
2911,15
2912,91
2913,1
2914,71
2915,8
2916,48
2917,48
2918,61
2919,37
2920,15
2921,16
2922,2
2923,13
2924,42
2925,26
2926,5
2927,13
2928,46
2929,91
2930,4
2931,7
2932,144
2933,80
2934,42
2935,13
2936,26
2937,11
2938,2
2939,11
2940,67
2941,9
2942,52
2943,21
2944,126
2945,23
2946,47
2947,281
2948,26
2949,94
2950,6
2951,28
2952,24
2953,13
2954,15
2955,57
2956,32
2957,3
2958,28
2959,47
2960,2
2961,26
2962,110
2963,14
2964,78
2965,31
2966,242
2967,14
2968,10
2969,54
2970,17
2971,8
2972,97
2973,3
2974,43
2975,11
2976,15
2977,26
2978,69
2979,16
2980,10
2981,98
2982,21
2983,2
2984,57
2985,16
2986,29
2987,126
2988,44
2989,18
2990,20
2991,50
2992,103
2993,9
2994,61
2995,164
2996,54
2997,41
