,0
298,233
299,119
300,273
301,305
302,290
303,223
304,155
305,676
306,705
307,440
308,739
309,297
310,142
311,171
312,139
313,341
314,482
315,1782
316,125
317,365
318,206
319,94
320,127
321,443
322,140
323,408
324,406
325,269
326,679
327,233
328,173
329,888
330,169
331,239
332,210
333,545
334,811
335,405
336,274
337,101
338,696
339,137
340,285
341,427
342,409
343,442
344,707
345,327
346,286
347,495
348,303
349,798
350,569
351,155
352,136
353,682
354,416
355,831
356,256
357,256
358,1067
359,451
360,1372
361,518
362,328
363,285
364,177
365,236
366,217
367,317
368,566
369,299
370,202
371,174
372,239
373,179
374,160
375,987
376,105
377,256
378,172
379,566
380,286
381,237
382,179
383,315
384,462
385,90
386,116
387,146
388,328
389,194
390,336
391,239
392,172
393,194
394,239
395,119
396,711
397,176
398,220
399,235
400,98
401,242
402,241
403,279
404,193
405,224
406,177
407,218
408,207
409,81
410,189
411,402
412,416
413,271
414,173
415,130
416,526
417,177
418,99
419,441
420,190
421,452
422,193
423,414
424,164
425,197
426,284
427,218
428,431
429,186
430,152
431,222
432,528
433,313
434,138
435,514
436,73
437,136
438,240
439,139
440,221
441,213
442,191
443,126
444,202
445,158
446,157
447,163
448,387
449,454
450,275
451,347
452,257
453,193
454,239
455,318
456,162
457,387
458,296
459,884
460,732
461,715
462,360
463,157
464,178
465,370
466,735
467,166
468,161
469,143
470,354
471,145
472,359
473,129
474,157
475,356
476,232
477,368
478,348
479,586
480,300
481,101
482,232
483,150
484,446
485,437
486,194
487,271
488,176
489,223
490,73
491,92
492,202
493,645
494,74
495,322
496,603
497,241
498,278
499,193
500,200
501,281
502,74
503,167
504,188
505,159
506,128
507,373
508,166
509,369
510,149
511,391
512,210
513,189
514,283
515,312
516,97
517,401
518,210
519,149
520,386
521,129
522,564
523,304
524,235
525,277
526,131
527,408
528,347
529,315
530,295
531,194
532,326
533,168
534,365
535,138
536,206
537,188
538,252
539,193
540,298
541,133
542,564
543,284
544,205
545,112
546,348
547,120
548,262
549,112
550,206
551,307
552,362
553,124
554,116
555,248
556,269
557,126
558,109
559,253
560,391
561,174
562,191
563,131
564,319
565,167
566,88
567,307
568,99
569,526
570,203
571,199
572,196
573,294
574,310
575,119
576,361
577,114
578,149
579,68
580,1342
581,749
582,240
583,121
584,164
585,160
586,259
587,666
588,206
589,373
590,80
591,252
592,313
593,233
594,413
595,912
596,445
597,126
598,179
599,197
600,399
601,78
602,213
603,423
604,204
605,164
606,413
607,250
608,706
609,234
610,119
611,298
612,121
613,370
614,480
615,416
616,119
617,426
618,130
619,435
620,193
621,144
622,266
623,272
624,132
625,112
626,302
627,71
628,236
629,354
630,265
631,286
632,378
633,424
634,134
635,414
636,72
637,203
638,263
639,97
640,400
641,244
642,259
643,172
644,385
645,181
646,117
647,147
648,177
649,172
650,227
651,176
652,190
653,76
654,78
655,189
656,119
657,285
658,203
659,247
660,288
661,183
662,102
663,233
664,124
665,223
666,199
667,171
668,157
669,270
670,229
671,307
672,92
673,80
674,112
675,83
676,273
677,495
678,337
679,121
680,201
681,80
682,174
683,75
684,150
685,208
686,194
687,136
688,247
689,294
690,339
691,230
692,162
693,171
694,356
695,178
696,240
697,214
698,111
699,82
700,195
701,273
702,169
703,218
704,214
705,186
706,174
707,190
708,111
709,210
710,275
711,186
712,408
713,459
714,105
715,229
716,530
717,79
718,301
719,98
720,132
721,115
722,253
723,222
724,121
725,199
726,172
727,110
728,254
729,173
730,223
731,203
732,252
733,115
734,231
735,143
736,291
737,351
738,224
739,123
740,210
741,288
742,95
743,137
744,184
745,314
746,132
747,279
748,268
749,101
750,210
751,159
752,224
753,100
754,131
755,370
756,261
757,301
758,359
759,173
760,255
761,166
762,372
763,144
764,465
765,182
766,259
767,473
768,669
769,217
770,270
771,87
772,331
773,257
774,365
775,229
776,138
777,108
778,132
779,161
780,223
781,432
782,145
783,215
784,244
785,138
786,166
787,334
788,108
789,125
790,455
791,155
792,128
793,120
794,156
795,123
796,124
797,277
798,290
799,131
800,194
801,118
802,80
803,160
804,197
805,155
806,82
807,205
808,232
809,128
810,621
811,205
812,238
813,92
814,126
815,289
816,123
817,165
818,184
819,71
820,80
821,214
822,158
823,116
824,86
825,126
826,355
827,101
828,94
829,72
830,144
831,229
832,263
833,360
834,212
835,223
836,57
837,272
838,169
839,183
840,144
841,386
842,291
843,292
844,180
845,172
846,239
847,150
848,117
849,272
850,160
851,169
852,131
853,166
854,83
855,246
856,122
857,204
858,209
859,153
860,92
861,69
862,197
863,191
864,162
865,102
866,188
867,158
868,250
869,168
870,122
871,223
872,93
873,141
874,117
875,236
876,111
877,182
878,102
879,207
880,155
881,133
882,214
883,137
884,171
885,85
886,141
887,145
888,89
889,341
890,100
891,294
892,112
893,281
894,82
895,102
896,104
897,172
898,156
899,106
900,186
901,110
902,137
903,208
904,117
905,102
906,130
907,188
908,84
909,255
910,172
911,281
912,140
913,291
914,199
915,69
916,134
917,101
918,212
919,222
920,252
921,117
922,203
923,114
924,191
925,108
926,179
927,119
928,134
929,245
930,204
931,222
932,144
933,172
934,215
935,149
936,136
937,219
938,318
939,95
940,103
941,164
942,192
943,284
944,121
945,84
946,120
947,200
948,144
949,196
950,177
951,78
952,94
953,151
954,73
955,113
956,200
957,153
958,145
959,226
960,73
961,154
962,317
963,245
964,142
965,353
966,112
967,130
968,83
969,213
970,111
971,106
972,141
973,202
974,274
975,140
976,141
977,82
978,197
979,275
980,112
981,196
982,217
983,124
984,207
985,131
986,131
987,105
988,392
989,97
990,159
991,143
992,162
993,171
994,157
995,96
996,338
997,75
998,91
999,154
1000,138
1001,153
1002,116
1003,125
1004,101
1005,84
1006,144
1007,253
1008,211
1009,201
1010,133
1011,148
1012,155
1013,90
1014,181
1015,173
1016,146
1017,153
1018,98
1019,80
1020,135
1021,125
1022,153
1023,57
1024,75
1025,148
1026,226
1027,218
1028,96
1029,131
1030,83
1031,70
1032,105
1033,168
1034,166
1035,113
1036,306
1037,149
1038,82
1039,106
1040,161
1041,132
1042,130
1043,123
1044,203
1045,114
1046,156
1047,116
1048,183
1049,132
1050,125
1051,155
1052,145
1053,155
1054,138
1055,193
1056,140
1057,116
1058,88
1059,142
1060,182
1061,93
1062,114
1063,115
1064,105
1065,88
1066,169
1067,170
1068,101
1069,361
1070,106
1071,135
1072,129
1073,131
1074,220
1075,142
1076,82
1077,145
1078,128
1079,128
1080,119
1081,152
1082,85
1083,118
1084,108
1085,91
1086,115
1087,112
1088,340
1089,211
1090,77
1091,233
1092,233
1093,122
1094,122
1095,138
1096,159
1097,113
1098,104
1099,71
1100,173
1101,92
1102,174
1103,125
1104,65
1105,177
1106,226
1107,99
1108,135
1109,168
1110,88
1111,171
1112,168
1113,120
1114,58
1115,208
1116,124
1117,264
1118,148
1119,162
1120,96
1121,107
1122,261
1123,121
1124,104
1125,216
1126,146
1127,294
1128,105
1129,91
1130,207
1131,148
1132,65
1133,121
1134,180
1135,187
1136,141
1137,242
1138,116
1139,208
1140,158
1141,126
1142,77
1143,228
1144,280
1145,152
1146,147
1147,199
1148,118
1149,135
1150,133
1151,107
1152,175
1153,129
1154,144
1155,170
1156,133
1157,203
1158,84
1159,133
1160,111
1161,95
1162,106
1163,248
1164,261
1165,95
1166,98
1167,72
1168,55
1169,140
1170,175
1171,151
1172,96
1173,141
1174,116
1175,152
1176,182
1177,124
1178,155
1179,92
1180,88
1181,161
1182,132
1183,78
1184,136
1185,159
1186,130
1187,178
1188,167
1189,146
1190,83
1191,113
1192,188
1193,138
1194,104
1195,208
1196,135
1197,175
1198,144
1199,168
1200,95
1201,99
1202,137
1203,107
1204,69
1205,125
1206,121
1207,176
1208,89
1209,116
1210,110
1211,164
1212,123
1213,85
1214,62
1215,89
1216,110
1217,230
1218,164
1219,139
1220,199
1221,121
1222,115
1223,97
1224,105
1225,147
1226,128
1227,145
1228,78
1229,92
1230,164
1231,117
1232,145
1233,72
1234,73
1235,76
1236,92
1237,134
1238,159
1239,122
1240,248
1241,94
1242,124
1243,128
1244,155
1245,107
1246,100
1247,117
1248,98
1249,109
1250,115
1251,110
1252,73
1253,86
1254,173
1255,155
1256,141
1257,120
1258,82
1259,114
1260,78
1261,105
1262,99
1263,152
1264,85
1265,93
1266,92
1267,123
1268,72
1269,209
1270,130
1271,131
1272,82
1273,123
1274,247
1275,106
1276,143
1277,97
1278,103
1279,106
1280,78
1281,65
1282,161
1283,96
1284,219
1285,116
1286,144
1287,280
1288,167
1289,223
1290,191
1291,156
1292,95
1293,86
1294,125
1295,132
1296,134
1297,168
1298,183
1299,136
1300,227
1301,91
1302,120
1303,135
1304,141
1305,152
1306,176
1307,79
1308,89
1309,333
1310,182
1311,69
1312,129
1313,76
1314,183
1315,139
1316,96
1317,85
1318,161
1319,93
1320,113
1321,49
1322,143
1323,95
1324,148
1325,101
1326,65
1327,161
1328,192
1329,112
1330,94
1331,248
1332,82
1333,191
1334,60
1335,94
1336,108
1337,177
1338,144
1339,145
1340,101
1341,95
1342,192
1343,153
1344,173
1345,143
1346,90
1347,136
1348,131
1349,157
1350,98
1351,192
1352,165
1353,112
1354,88
1355,122
1356,145
1357,64
1358,141
1359,271
1360,64
1361,231
1362,128
1363,87
1364,81
1365,104
1366,115
1367,192
1368,143
1369,113
1370,155
1371,141
1372,162
1373,112
1374,131
1375,87
1376,85
1377,147
1378,102
1379,116
1380,153
1381,163
1382,68
1383,93
1384,87
1385,128
1386,128
1387,79
1388,153
1389,90
1390,84
1391,118
1392,94
1393,106
1394,162
1395,123
1396,165
1397,193
1398,93
1399,134
1400,101
1401,138
1402,168
1403,201
1404,109
1405,150
1406,104
1407,119
1408,133
1409,120
1410,241
1411,71
1412,152
1413,105
1414,170
1415,102
1416,98
1417,170
1418,87
1419,90
1420,58
1421,68
1422,82
1423,158
1424,156
1425,88
1426,125
1427,146
1428,105
1429,135
1430,109
1431,126
1432,140
1433,98
1434,226
1435,187
1436,213
1437,201
1438,58
1439,64
1440,112
1441,55
1442,133
1443,188
1444,115
1445,102
1446,225
1447,113
1448,97
1449,80
1450,123
1451,103
1452,121
1453,142
1454,170
1455,76
1456,164
1457,205
1458,90
1459,146
1460,96
1461,96
1462,94
1463,116
1464,105
1465,191
1466,198
1467,126
1468,277
1469,94
1470,122
1471,121
1472,68
1473,77
1474,116
1475,161
1476,126
1477,188
1478,95
1479,108
1480,203
1481,186
1482,185
1483,61
1484,110
1485,131
1486,143
1487,98
1488,182
1489,71
1490,101
1491,97
1492,96
1493,216
1494,118
1495,150
1496,117
1497,135
1498,193
1499,160
1500,94
1501,93
1502,93
1503,83
1504,106
1505,134
1506,90
1507,108
1508,171
1509,269
1510,110
1511,205
1512,163
1513,108
1514,96
1515,107
1516,195
1517,87
1518,127
1519,109
1520,119
1521,94
1522,149
1523,163
1524,130
1525,92
1526,118
1527,203
1528,87
1529,129
1530,165
1531,119
1532,118
1533,111
1534,180
1535,70
1536,118
1537,120
1538,77
1539,161
1540,286
1541,138
1542,150
1543,146
1544,109
1545,132
1546,89
1547,101
1548,89
1549,157
1550,208
1551,128
1552,89
1553,105
1554,159
1555,178
1556,97
1557,126
1558,125
1559,128
1560,117
1561,116
1562,72
1563,108
1564,114
1565,83
1566,97
1567,185
1568,152
1569,236
1570,186
1571,102
1572,125
1573,112
1574,116
1575,105
1576,73
1577,73
1578,112
1579,110
1580,116
1581,96
1582,217
1583,124
1584,152
1585,121
1586,163
1587,234
1588,100
1589,82
1590,167
1591,123
1592,144
1593,175
1594,92
1595,106
1596,102
1597,140
1598,132
1599,83
1600,101
1601,145
1602,159
1603,106
1604,168
1605,132
1606,63
1607,306
1608,128
1609,139
1610,130
1611,109
1612,97
1613,100
1614,73
1615,84
1616,194
1617,103
1618,110
1619,174
1620,161
1621,90
1622,158
1623,95
1624,94
1625,162
1626,83
1627,102
1628,150
1629,119
1630,98
1631,137
1632,149
1633,97
1634,89
1635,114
1636,82
1637,81
1638,175
1639,122
1640,94
1641,78
1642,128
1643,134
1644,78
1645,117
1646,89
1647,98
1648,94
1649,142
1650,107
1651,94
1652,114
1653,119
1654,78
1655,181
1656,123
1657,86
1658,70
1659,112
1660,214
1661,80
1662,94
1663,77
1664,85
1665,98
1666,69
1667,145
1668,146
1669,155
1670,84
1671,81
1672,69
1673,132
1674,113
1675,96
1676,143
1677,133
1678,111
1679,111
1680,101
1681,104
1682,106
1683,133
1684,113
1685,107
1686,99
1687,108
1688,132
1689,130
1690,121
1691,125
1692,88
1693,119
1694,101
1695,210
1696,172
1697,159
1698,104
1699,189
1700,159
1701,87
1702,293
1703,128
1704,105
1705,90
1706,122
1707,123
1708,69
1709,124
1710,109
1711,127
1712,215
1713,94
1714,64
1715,90
1716,100
1717,137
1718,183
1719,75
1720,108
1721,99
1722,86
1723,124
1724,111
1725,127
1726,239
1727,128
1728,119
1729,214
1730,126
1731,217
1732,104
1733,168
1734,109
1735,110
1736,139
1737,103
1738,97
1739,228
1740,85
1741,95
1742,265
1743,156
1744,159
1745,229
1746,152
1747,122
1748,133
1749,124
1750,123
1751,153
1752,120
1753,176
1754,156
1755,95
1756,85
1757,75
1758,72
1759,79
1760,189
1761,109
1762,134
1763,192
1764,136
1765,122
1766,99
1767,125
1768,104
1769,155
1770,123
1771,91
1772,229
1773,106
1774,120
1775,79
1776,121
1777,144
1778,143
1779,111
1780,143
1781,140
1782,91
1783,146
1784,151
1785,218
1786,126
1787,107
1788,95
1789,80
1790,73
1791,63
1792,118
1793,113
1794,183
1795,137
1796,98
1797,145
1798,83
1799,110
1800,135
1801,184
1802,94
1803,92
1804,204
1805,79
1806,128
1807,159
1808,122
1809,123
1810,142
1811,157
1812,88
1813,79
1814,118
1815,150
1816,70
1817,165
1818,216
1819,126
1820,98
1821,127
1822,53
1823,120
1824,94
1825,89
1826,71
1827,182
1828,140
1829,127
1830,138
1831,125
1832,109
1833,101
1834,74
1835,167
1836,142
1837,148
1838,119
1839,115
1840,109
1841,105
1842,132
1843,111
1844,103
1845,151
1846,215
1847,126
1848,145
1849,90
1850,106
1851,96
1852,186
1853,192
1854,180
1855,84
1856,91
1857,88
1858,104
1859,183
1860,87
1861,115
1862,101
1863,72
1864,100
1865,114
1866,160
1867,146
1868,88
1869,139
1870,91
1871,94
1872,109
1873,165
1874,149
1875,129
1876,158
1877,97
1878,113
1879,100
1880,193
1881,114
1882,97
1883,124
1884,99
1885,81
1886,138
1887,118
1888,156
1889,140
1890,136
1891,157
1892,106
1893,109
1894,132
1895,123
1896,157
1897,93
1898,75
1899,107
1900,111
1901,110
1902,95
1903,99
1904,149
1905,108
1906,155
1907,95
1908,105
1909,139
1910,110
1911,104
1912,175
1913,91
1914,127
1915,85
1916,116
1917,84
1918,143
1919,112
1920,163
1921,124
1922,185
1923,190
1924,159
1925,83
1926,198
1927,83
1928,132
1929,144
1930,112
1931,183
1932,94
1933,228
1934,106
1935,101
1936,159
1937,87
1938,192
1939,129
1940,147
1941,102
1942,106
1943,89
1944,127
1945,158
1946,117
1947,146
1948,103
1949,90
1950,186
1951,134
1952,70
1953,106
1954,78
1955,85
1956,81
1957,109
1958,87
1959,229
1960,144
1961,125
1962,139
1963,179
1964,179
1965,88
1966,101
1967,128
1968,82
1969,102
1970,157
1971,163
1972,105
1973,64
1974,100
1975,142
1976,148
1977,105
1978,134
1979,189
1980,102
1981,141
1982,143
1983,138
1984,181
1985,203
1986,181
1987,135
1988,137
1989,70
1990,194
1991,89
1992,143
1993,115
1994,107
1995,233
1996,101
1997,205
1998,117
1999,156
2000,85
2001,77
2002,101
2003,145
2004,90
2005,104
2006,96
2007,210
2008,105
2009,110
2010,123
2011,185
2012,94
2013,112
2014,113
2015,95
2016,66
2017,144
2018,157
2019,136
2020,121
2021,103
2022,96
2023,95
2024,88
2025,82
2026,110
2027,97
2028,148
2029,82
2030,94
2031,114
2032,110
2033,94
2034,103
2035,103
2036,90
2037,125
2038,140
2039,124
2040,158
2041,138
2042,133
2043,123
2044,71
2045,67
2046,134
2047,106
2048,91
2049,144
2050,159
2051,106
2052,79
2053,103
2054,162
2055,147
2056,120
2057,76
2058,166
2059,96
2060,131
2061,98
2062,104
2063,182
2064,113
2065,119
2066,162
2067,114
2068,155
2069,161
2070,96
2071,181
2072,81
2073,168
2074,150
2075,117
2076,131
2077,196
2078,88
2079,146
2080,173
2081,115
2082,100
2083,95
2084,97
2085,129
2086,117
2087,159
2088,116
2089,134
2090,118
2091,130
2092,140
2093,108
2094,70
2095,103
2096,99
2097,85
2098,107
2099,130
2100,100
2101,180
2102,171
2103,94
2104,223
2105,125
2106,265
2107,108
2108,85
2109,100
2110,91
2111,229
2112,66
2113,138
2114,141
2115,100
2116,188
2117,101
2118,112
2119,97
2120,116
2121,107
2122,94
2123,112
2124,166
2125,105
2126,75
2127,63
2128,156
2129,192
2130,129
2131,110
2132,132
2133,102
2134,145
2135,77
2136,111
2137,111
2138,125
2139,56
2140,129
2141,96
2142,68
2143,111
2144,102
2145,107
2146,150
2147,117
2148,89
2149,138
2150,110
2151,144
2152,69
2153,178
2154,116
2155,105
2156,123
2157,108
2158,154
2159,73
2160,105
2161,121
2162,132
2163,77
2164,116
2165,66
2166,109
2167,120
2168,151
2169,156
2170,95
2171,124
2172,205
2173,104
2174,122
2175,120
2176,194
2177,136
2178,80
2179,152
2180,64
2181,182
2182,121
2183,117
2184,212
2185,114
2186,104
2187,116
2188,190
2189,102
2190,142
2191,87
2192,96
2193,111
2194,125
2195,118
2196,143
2197,98
2198,177
2199,80
2200,106
2201,134
2202,82
2203,133
2204,103
2205,123
2206,182
2207,91
2208,137
2209,135
2210,82
2211,113
2212,170
2213,138
2214,98
2215,127
2216,119
2217,92
2218,177
2219,117
2220,206
2221,143
2222,163
2223,187
2224,95
2225,108
2226,95
2227,101
2228,106
2229,128
2230,118
2231,111
2232,153
2233,83
2234,85
2235,125
2236,121
2237,93
2238,93
2239,197
2240,75
2241,142
2242,175
2243,160
2244,143
2245,120
2246,166
2247,107
2248,126
2249,112
2250,164
2251,118
2252,122
2253,104
2254,264
2255,276
2256,99
2257,128
2258,157
2259,110
2260,113
2261,144
2262,108
2263,103
2264,98
2265,62
2266,122
2267,105
2268,120
2269,230
2270,112
2271,89
2272,117
2273,235
2274,146
2275,158
2276,149
2277,94
2278,90
2279,105
2280,124
2281,156
2282,126
2283,108
2284,119
2285,121
2286,134
2287,129
2288,135
2289,136
2290,186
2291,78
2292,193
2293,108
2294,123
2295,148
2296,145
2297,150
2298,212
2299,98
2300,87
2301,185
2302,97
2303,97
2304,188
2305,174
2306,106
2307,167
2308,97
2309,115
2310,69
2311,174
2312,121
2313,117
2314,66
2315,174
2316,113
2317,140
2318,153
2319,167
2320,139
2321,69
2322,167
2323,175
2324,90
2325,109
2326,123
2327,161
2328,133
2329,153
2330,104
2331,99
2332,64
2333,159
2334,188
2335,97
2336,109
2337,113
2338,78
2339,211
2340,111
2341,139
2342,73
2343,189
2344,248
2345,87
2346,91
2347,127
2348,127
2349,162
2350,115
2351,88
2352,153
2353,98
2354,142
2355,179
2356,110
2357,101
2358,88
2359,99
2360,211
2361,98
2362,137
2363,121
2364,132
2365,79
2366,115
2367,128
2368,185
2369,66
2370,170
2371,71
2372,130
2373,80
2374,111
2375,98
2376,79
2377,92
2378,90
2379,97
2380,105
2381,97
2382,140
2383,92
2384,123
2385,102
2386,100
2387,231
2388,133
2389,104
2390,124
2391,124
2392,136
2393,111
2394,165
2395,81
2396,186
2397,89
2398,83
2399,58
2400,79
2401,179
2402,84
2403,121
2404,76
2405,98
2406,150
2407,191
2408,196
2409,121
2410,133
2411,93
2412,78
2413,268
2414,95
2415,140
2416,75
2417,229
2418,85
2419,135
2420,92
2421,128
2422,103
2423,130
2424,74
2425,125
2426,124
2427,113
2428,70
2429,112
2430,79
2431,114
2432,157
2433,141
2434,148
2435,131
2436,63
2437,140
2438,159
2439,95
2440,106
2441,99
2442,104
2443,167
2444,128
2445,78
2446,129
2447,106
2448,86
2449,149
2450,209
2451,74
2452,143
2453,73
2454,188
2455,94
2456,125
2457,81
2458,104
2459,85
2460,56
2461,111
2462,133
2463,89
2464,102
2465,95
2466,115
2467,78
2468,117
2469,88
2470,90
2471,139
2472,88
2473,74
2474,91
2475,117
2476,101
2477,155
2478,80
2479,181
2480,228
2481,168
2482,84
2483,188
2484,147
2485,147
2486,125
2487,68
2488,173
2489,108
2490,147
2491,117
2492,138
2493,140
2494,137
2495,105
2496,90
2497,177
2498,84
2499,135
2500,65
2501,63
2502,71
2503,138
2504,81
2505,81
2506,65
2507,94
2508,90
2509,102
2510,60
2511,72
2512,76
2513,134
2514,70
2515,108
2516,54
2517,142
2518,103
2519,89
2520,51
2521,113
2522,55
2523,56
2524,77
2525,72
2526,78
2527,178
2528,93
2529,70
2530,84
2531,119
2532,63
2533,64
2534,86
2535,70
2536,62
2537,57
2538,109
2539,54
2540,88
2541,61
2542,102
2543,73
2544,100
2545,124
2546,72
2547,82
2548,109
2549,64
2550,57
2551,58
2552,124
2553,72
2554,65
2555,46
2556,67
2557,62
2558,108
2559,74
2560,53
2561,127
2562,91
2563,68
2564,105
2565,82
2566,49
2567,138
2568,70
2569,112
2570,82
2571,95
2572,83
2573,58
2574,87
2575,108
2576,117
2577,114
2578,71
2579,94
2580,56
2581,57
2582,96
2583,54
2584,84
2585,99
2586,60
2587,75
2588,79
2589,81
2590,75
2591,50
2592,68
2593,45
2594,54
2595,56
2596,68
2597,70
2598,58
2599,59
2600,119
2601,73
2602,135
2603,88
2604,76
2605,118
2606,74
2607,65
2608,78
2609,84
2610,82
2611,59
2612,90
2613,85
2614,51
2615,81
2616,87
2617,58
2618,86
2619,69
2620,122
2621,106
2622,100
2623,115
2624,89
2625,99
2626,73
2627,84
2628,70
2629,115
2630,85
2631,55
2632,86
2633,77
2634,66
2635,58
2636,83
2637,125
2638,71
2639,78
2640,88
2641,84
2642,99
2643,105
2644,74
2645,73
2646,89
2647,85
2648,86
2649,115
2650,64
2651,49
2652,67
2653,80
2654,104
2655,99
2656,92
2657,94
2658,144
2659,65
2660,104
2661,80
2662,97
2663,70
2664,127
2665,124
2666,56
2667,47
2668,100
2669,61
2670,69
2671,82
2672,113
2673,86
2674,171
2675,77
2676,134
2677,73
2678,85
2679,86
2680,137
2681,121
2682,45
2683,80
2684,124
2685,66
2686,128
2687,108
2688,53
2689,92
2690,126
2691,77
2692,92
2693,72
2694,88
2695,63
2696,93
2697,73
2698,74
2699,57
2700,89
2701,80
2702,89
2703,73
2704,119
2705,74
2706,79
2707,51
2708,58
2709,68
2710,132
2711,69
2712,40
2713,145
2714,68
2715,136
2716,81
2717,45
2718,73
2719,73
2720,121
2721,72
2722,126
2723,126
2724,55
2725,82
2726,55
2727,99
2728,97
2729,65
2730,156
2731,92
2732,61
2733,134
2734,80
2735,97
2736,69
2737,81
2738,112
2739,70
2740,74
2741,83
2742,105
2743,89
2744,96
2745,76
2746,100
2747,111
2748,82
2749,88
2750,89
2751,57
2752,92
2753,92
2754,84
2755,97
2756,85
2757,114
2758,132
2759,53
2760,115
2761,87
2762,128
2763,70
2764,54
2765,140
2766,91
2767,65
2768,79
2769,58
2770,102
2771,60
2772,80
2773,102
2774,97
2775,71
2776,44
2777,80
2778,68
2779,70
2780,52
2781,136
2782,89
2783,125
2784,70
2785,115
2786,79
2787,85
2788,55
2789,94
2790,80
2791,63
2792,87
2793,157
2794,138
2795,58
2796,205
2797,76
2798,53
2799,51
2800,56
2801,90
2802,64
2803,82
2804,72
2805,136
2806,79
2807,89
2808,63
2809,69
2810,86
2811,121
2812,70
2813,74
2814,92
2815,64
2816,91
2817,57
2818,77
2819,119
2820,59
2821,58
2822,74
2823,101
2824,75
2825,64
2826,81
2827,100
2828,56
2829,46
2830,131
2831,109
2832,107
2833,69
2834,64
2835,82
2836,72
2837,67
2838,71
2839,107
2840,96
2841,116
2842,141
2843,93
2844,101
2845,66
2846,55
2847,94
2848,55
2849,71
2850,91
2851,67
2852,114
2853,74
2854,91
2855,111
2856,83
2857,97
2858,77
2859,109
2860,92
2861,98
2862,67
2863,88
2864,79
2865,107
2866,73
2867,82
2868,108
2869,125
2870,64
2871,73
2872,70
2873,124
2874,136
2875,73
2876,103
2877,144
2878,59
2879,59
2880,120
2881,95
2882,57
2883,43
2884,88
2885,91
2886,62
2887,77
2888,74
2889,107
2890,60
2891,86
2892,85
2893,91
2894,54
2895,94
2896,81
2897,75
2898,82
2899,158
2900,97
2901,79
2902,51
2903,94
2904,94
2905,53
2906,141
2907,67
2908,98
2909,116
2910,102
2911,83
2912,136
2913,109
2914,74
2915,52
2916,128
2917,97
2918,104
2919,102
2920,63
2921,48
2922,93
2923,83
2924,111
2925,156
2926,75
2927,83
2928,63
2929,98
2930,76
2931,84
2932,125
2933,87
2934,100
2935,130
2936,75
2937,82
2938,60
2939,128
2940,62
2941,119
2942,75
2943,92
2944,81
2945,74
2946,86
2947,81
2948,133
2949,74
2950,70
2951,55
2952,74
2953,91
2954,62
2955,113
2956,117
2957,59
2958,52
2959,77
2960,61
2961,93
2962,113
2963,92
2964,200
2965,74
2966,71
2967,119
2968,62
2969,74
2970,108
2971,167
2972,81
2973,99
2974,50
2975,126
2976,88
2977,74
2978,74
2979,93
2980,100
2981,54
2982,114
