,0
255,900
256,835
257,1098
258,2756
259,313
260,302
261,535
262,753
263,293
264,867
265,634
266,420
267,772
268,615
269,507
270,615
271,624
272,263
273,807
274,526
275,600
276,345
277,437
278,476
279,1047
280,457
281,749
282,243
283,245
284,1046
285,305
286,3398
287,604
288,545
289,459
290,2468
291,2070
292,642
293,367
294,302
295,1583
296,2355
297,1383
298,1309
299,2459
300,1178
301,304
302,506
303,506
304,204
305,388
306,658
307,629
308,289
309,1360
310,770
311,213
312,596
313,1102
314,339
315,1338
316,274
317,724
318,1086
319,853
320,499
321,225
322,952
323,734
324,94
325,969
326,161
327,196
328,1027
329,1102
330,1770
331,1682
332,422
333,1050
334,412
335,490
336,587
337,192
338,1954
339,875
340,154
341,255
342,777
343,1924
344,288
345,1200
346,1389
347,1904
348,353
349,473
350,1447
351,366
352,406
353,253
354,2071
355,764
356,365
357,1309
358,2108
359,343
360,249
361,457
362,387
363,810
364,160
365,128
366,124
367,276
368,3786
369,1670
370,604
371,114
372,539
373,306
374,107
375,591
376,323
377,823
378,632
379,620
380,660
381,1004
382,350
383,568
384,115
385,3129
386,329
387,1067
388,404
389,1588
390,653
391,1717
392,1377
393,119
394,1369
395,498
396,522
397,556
398,2481
399,932
400,359
401,1378
402,407
403,7104
404,2015
405,152
406,210
407,1182
408,1953
409,561
410,190
411,904
412,676
413,1341
414,687
415,989
416,596
417,4834
418,1229
419,773
420,1010
421,295
422,2478
423,100
424,86
425,149
426,4290
427,541
428,936
429,3284
430,384
431,3202
432,1391
433,265
434,496
435,3248
436,1220
437,1000
438,430
439,1456
440,1798
441,974
442,681
443,522
444,1191
445,694
446,414
447,1786
448,267
449,247
450,1768
451,162
452,161
453,860
454,2320
455,173
456,199
457,740
458,462
459,529
460,468
461,307
462,1075
463,152
464,689
465,219
466,493
467,224
468,1012
469,307
470,245
471,326
472,144
473,314
474,424
475,631
476,670
477,238
478,2067
479,393
480,534
481,551
482,199
483,3063
484,329
485,384
486,934
487,1484
488,1191
489,558
490,2294
491,1165
492,623
493,278
494,299
495,2851
496,85
497,699
498,306
499,608
500,1199
501,188
502,1707
503,236
504,890
505,113
506,523
507,534
508,658
509,609
510,1216
511,216
512,127
513,638
514,975
515,213
516,2163
517,1300
518,360
519,399
520,1024
521,527
522,1077
523,426
524,934
525,950
526,482
527,334
528,840
529,303
530,971
531,1837
532,800
533,757
534,334
535,111
536,212
537,2031
538,430
539,1019
540,2080
541,308
542,268
543,2306
544,385
545,489
546,718
547,2356
548,479
549,3760
550,123
551,1020
552,773
553,1631
554,1790
555,3514
556,10369
557,702
558,245
559,3967
560,2645
561,2931
562,1124
563,421
564,2234
565,658
566,308
567,3004
568,543
569,1637
570,328
571,987
572,725
573,939
574,227
575,575
576,510
577,2168
578,1321
579,392
580,1137
581,488
582,156
583,448
584,1470
585,4337
586,135
587,1558
588,3174
589,1024
590,1394
591,221
592,396
593,600
594,1027
595,349
596,510
597,495
598,479
599,923
600,487
601,559
602,852
603,1524
604,2799
605,328
606,1101
607,136
608,647
609,588
610,925
611,636
612,526
613,1242
614,250
615,1100
616,2438
617,555
618,440
619,1119
620,1129
621,1624
622,2449
623,3354
624,4201
625,2188
626,1212
627,603
628,1760
629,1874
630,1894
631,1294
632,4257
633,1574
634,246
635,340
636,575
637,470
638,922
639,120
640,735
641,383
642,479
643,451
644,1047
645,375
646,287
647,729
648,842
649,1720
650,453
651,759
652,939
653,2085
654,1658
655,1856
656,2371
657,401
658,479
659,304
660,715
661,1357
662,127
663,1547
664,507
665,109
666,4687
667,243
668,947
669,429
670,865
671,1088
672,665
673,218
674,280
675,736
676,393
677,373
678,822
679,364
680,1066
681,260
682,350
683,887
684,1703
685,360
686,698
687,1067
688,1371
689,173
690,624
691,112
692,983
693,370
694,183
695,142
696,299
697,805
698,661
699,1031
700,180
701,375
702,393
703,4270
704,1144
705,1322
706,884
707,1691
708,96
709,1303
710,535
711,214
712,399
713,413
714,584
715,577
716,653
717,407
718,954
719,414
720,800
721,662
722,352
723,117
724,760
725,713
726,364
727,197
728,382
729,188
730,923
731,612
732,1534
733,562
734,97
735,640
736,494
737,1648
738,824
739,389
740,621
741,384
742,1135
743,2061
744,2106
745,166
746,1105
747,1362
748,2332
749,1070
750,2476
751,1764
752,70
753,1754
754,2776
755,332
756,304
757,215
758,1375
759,1779
760,207
761,1195
762,2423
763,1238
764,1871
765,338
766,323
767,492
768,1493
769,2618
770,772
771,1273
772,521
773,202
774,1244
775,408
776,535
777,866
778,950
779,2186
780,2344
781,317
782,162
783,376
784,609
785,482
786,327
787,587
788,238
789,591
790,821
791,711
792,1218
793,176
794,1497
795,601
796,722
797,679
798,534
799,648
800,1137
801,1431
802,1080
803,626
804,661
805,845
806,600
807,1724
808,540
809,2071
810,3376
811,542
812,129
813,2651
814,6335
815,2442
816,282
817,1030
818,2376
819,440
820,1061
821,1011
822,1848
823,1262
824,1282
825,3313
826,4424
827,1240
828,787
829,1341
830,193
831,1004
832,965
833,2449
834,1056
835,211
836,1796
837,145
838,83
839,256
840,725
841,403
842,268
843,895
844,694
845,476
846,613
847,556
848,791
849,1815
850,475
851,849
852,394
853,1471
854,162
855,1126
856,377
857,155
858,1690
859,997
860,3511
861,1208
862,901
863,605
864,448
865,1031
866,144
867,1410
868,1052
869,1174
870,1146
871,536
872,1136
873,373
874,495
875,804
876,3487
877,785
878,727
879,469
880,3013
881,2182
882,2360
883,643
884,2358
885,1102
886,4260
887,3120
888,423
889,392
890,1743
891,300
892,1258
893,970
894,752
895,319
896,599
897,191
898,3993
899,600
900,1052
901,4482
902,936
903,172
904,1960
905,464
906,1100
907,1059
908,1037
909,2661
910,366
911,2484
912,796
913,237
914,881
915,508
916,945
917,951
918,265
919,720
920,844
921,2587
922,1784
923,548
924,1822
925,702
926,1201
927,1727
928,5532
929,253
930,340
931,1442
932,693
933,211
934,1353
935,3683
936,4947
937,391
938,2103
939,4000
940,173
941,256
942,633
943,1545
944,127
945,984
946,933
947,178
948,1307
949,650
950,267
951,199
952,345
953,711
954,2558
955,187
956,346
957,750
958,106
959,306
960,650
961,1840
962,1179
963,1385
964,1263
965,761
966,1033
967,882
968,1849
969,283
970,2150
971,830
972,1523
973,396
974,255
975,184
976,2435
977,89
978,772
979,233
980,1434
981,405
982,749
983,1042
984,419
985,3336
986,252
987,2395
988,110
989,1664
990,234
991,480
992,162
993,1545
994,178
995,641
996,402
997,827
998,1079
999,2064
1000,1711
1001,10680
1002,183
1003,651
1004,289
1005,245
1006,246
1007,568
1008,910
1009,613
1010,398
1011,228
1012,4301
1013,568
1014,530
1015,1794
1016,190
1017,557
1018,872
1019,458
1020,131
1021,358
1022,1185
1023,775
1024,397
1025,1211
1026,913
1027,1581
1028,197
1029,440
1030,720
1031,550
1032,1340
1033,594
1034,1523
1035,6405
1036,580
1037,2322
1038,932
1039,377
1040,362
1041,1004
1042,1406
1043,836
1044,778
1045,988
1046,475
1047,1226
1048,573
1049,176
1050,2006
1051,150
1052,266
1053,378
1054,872
1055,1399
1056,3172
1057,1259
1058,1718
1059,1767
1060,851
1061,1365
1062,191
1063,493
1064,1072
1065,504
1066,1220
1067,2230
1068,435
1069,164
1070,219
1071,3076
1072,893
1073,646
1074,763
1075,1016
1076,1314
1077,60
1078,132
1079,414
1080,100
1081,685
1082,1523
1083,244
1084,326
1085,138
1086,828
1087,2804
1088,1359
1089,1624
1090,1711
1091,1238
1092,987
1093,2251
1094,927
1095,1835
1096,1085
1097,393
1098,2278
1099,1014
1100,1243
1101,242
1102,2107
1103,1818
1104,1070
1105,430
1106,1774
1107,244
1108,1673
1109,3727
1110,2275
1111,6946
1112,5363
1113,432
1114,2712
1115,1323
1116,2763
1117,1103
1118,508
1119,3186
1120,978
1121,1552
1122,818
1123,1012
1124,2058
1125,232
1126,328
1127,373
1128,1015
1129,121
1130,734
1131,1045
1132,195
1133,604
1134,2211
1135,307
1136,344
1137,598
1138,1015
1139,857
1140,1045
1141,863
1142,287
1143,2121
1144,172
1145,1171
1146,610
1147,560
1148,631
1149,1034
1150,1146
1151,575
1152,199
1153,4172
1154,232
1155,615
1156,212
1157,1385
1158,1464
1159,349
1160,156
1161,1175
1162,139
1163,1367
1164,317
1165,450
1166,940
1167,456
1168,698
1169,2854
1170,1118
1171,701
1172,725
1173,288
1174,1177
1175,292
1176,1409
1177,719
1178,635
1179,192
1180,1288
1181,219
1182,1149
1183,420
1184,1717
1185,2051
1186,443
1187,154
1188,649
1189,1546
1190,2924
1191,2862
1192,263
1193,4251
1194,897
1195,282
1196,1831
1197,614
1198,2539
1199,3790
1200,1107
1201,609
1202,1471
1203,1242
1204,1622
1205,925
1206,729
1207,921
1208,251
1209,1413
1210,291
1211,3170
1212,3067
1213,337
1214,239
1215,2528
1216,1178
1217,98
1218,82
1219,2202
1220,1784
1221,404
1222,358
1223,280
1224,578
1225,591
1226,3299
1227,941
1228,1695
1229,154
1230,2133
1231,761
1232,1584
1233,1438
1234,1097
1235,2138
1236,611
1237,145
1238,1886
1239,1148
1240,383
1241,630
1242,1612
1243,319
1244,2520
1245,1343
1246,165
1247,1171
1248,167
1249,567
1250,642
1251,514
1252,2474
1253,130
1254,117
1255,3149
1256,1113
1257,2851
1258,3364
1259,7406
1260,2030
1261,1740
1262,693
1263,1947
1264,3415
1265,2779
1266,177
1267,1008
1268,244
1269,311
1270,1470
1271,656
1272,1021
1273,349
1274,856
1275,1917
1276,242
1277,2067
1278,2218
1279,587
1280,1092
1281,1748
1282,601
1283,576
1284,490
1285,1830
1286,540
1287,782
1288,166
1289,823
1290,604
1291,244
1292,1444
1293,3444
1294,3332
1295,1204
1296,191
1297,752
1298,1553
1299,1058
1300,1425
1301,839
1302,749
1303,465
1304,1005
1305,1909
1306,454
1307,285
1308,635
1309,111
1310,227
1311,758
1312,328
1313,353
1314,2824
1315,2480
1316,1061
1317,817
1318,2603
1319,269
1320,1024
1321,1922
1322,2311
1323,1510
1324,1475
1325,801
1326,3266
1327,887
1328,1509
1329,1476
1330,645
1331,2351
1332,1336
1333,258
1334,1543
1335,4065
1336,1016
1337,3109
1338,415
1339,742
1340,679
1341,229
1342,1752
1343,1147
1344,6815
1345,2025
1346,1277
1347,903
1348,1123
1349,1609
1350,1243
1351,926
1352,969
1353,138
1354,800
1355,224
1356,970
1357,2137
1358,542
1359,755
1360,468
1361,616
1362,308
1363,1284
1364,666
1365,662
1366,549
1367,1044
1368,903
1369,235
1370,406
1371,692
1372,821
1373,280
1374,4069
1375,863
1376,1079
1377,332
1378,758
1379,241
1380,1106
1381,2785
1382,622
1383,1781
1384,498
1385,612
1386,2547
1387,165
1388,2011
1389,1418
1390,1469
1391,3648
1392,952
1393,432
1394,986
1395,917
1396,1189
1397,935
1398,426
1399,527
1400,628
1401,144
1402,1317
1403,397
1404,1181
1405,699
1406,331
1407,99
1408,261
1409,1110
1410,378
1411,186
1412,209
1413,441
1414,906
1415,1519
1416,391
1417,136
1418,684
1419,687
1420,1521
1421,397
1422,670
1423,173
1424,2198
1425,267
1426,1465
1427,3560
1428,248
1429,482
1430,772
1431,1462
1432,1102
1433,1014
1434,410
1435,177
1436,657
1437,168
1438,299
1439,564
1440,821
1441,333
1442,470
1443,716
1444,1288
1445,779
1446,1977
1447,383
1448,303
1449,606
1450,257
1451,507
1452,790
1453,2792
1454,1181
1455,1315
1456,2270
1457,824
1458,161
1459,340
1460,1300
1461,613
1462,154
1463,1290
1464,564
1465,1031
1466,1015
1467,376
1468,607
1469,2474
1470,1828
1471,1162
1472,635
1473,1151
1474,4125
1475,492
1476,2114
1477,5148
1478,2673
1479,1157
1480,806
1481,4202
1482,391
1483,759
1484,814
1485,239
1486,1715
1487,797
1488,304
1489,524
1490,131
1491,1105
1492,2034
1493,1530
1494,100
1495,2082
1496,3718
1497,1888
1498,699
1499,2854
1500,784
1501,327
1502,314
1503,1855
1504,545
1505,4180
1506,1793
1507,5763
1508,256
1509,1962
1510,1363
1511,754
1512,435
1513,757
1514,446
1515,645
1516,917
1517,244
1518,644
1519,2415
1520,2258
1521,191
1522,3093
1523,2449
1524,4723
1525,105
1526,763
1527,346
1528,672
1529,151
1530,536
1531,459
1532,988
1533,325
1534,699
1535,557
1536,501
1537,307
1538,832
1539,697
1540,589
1541,2103
1542,641
1543,1066
1544,2627
1545,1467
1546,2073
1547,729
1548,157
1549,743
1550,1880
1551,189
1552,1367
1553,115
1554,1013
1555,324
1556,913
1557,978
1558,194
1559,907
1560,2064
1561,255
1562,525
1563,592
1564,301
1565,479
1566,372
1567,832
1568,521
1569,787
1570,2013
1571,747
1572,838
1573,333
1574,61
1575,1540
1576,718
1577,489
1578,289
1579,1534
1580,1344
1581,1083
1582,622
1583,189
1584,1192
1585,157
1586,2811
1587,197
1588,594
1589,2605
1590,773
1591,1847
1592,1995
1593,1064
1594,957
1595,334
1596,3078
1597,147
1598,230
1599,1147
1600,985
1601,123
1602,337
1603,559
1604,906
1605,4234
1606,623
1607,193
1608,447
1609,1020
1610,2671
1611,1343
1612,1399
1613,4178
1614,1315
1615,293
1616,681
1617,3018
1618,2846
1619,98
1620,4138
1621,997
1622,2316
1623,522
1624,433
1625,1154
1626,743
1627,4184
1628,328
1629,1194
1630,589
1631,4619
1632,408
1633,860
1634,3744
1635,1308
1636,230
1637,4259
1638,374
1639,78
1640,1614
1641,2560
1642,806
1643,621
1644,346
1645,2872
1646,89
1647,361
1648,2672
1649,1092
1650,1295
1651,2009
1652,318
1653,1103
1654,415
1655,371
1656,416
1657,411
1658,1580
1659,700
1660,236
1661,391
1662,308
1663,156
1664,304
1665,850
1666,1953
1667,2733
1668,1557
1669,202
1670,3407
1671,364
1672,906
1673,2250
1674,79
1675,200
1676,243
1677,706
1678,1620
1679,168
1680,226
1681,940
1682,350
1683,107
1684,1873
1685,661
1686,1086
1687,234
1688,1609
1689,252
1690,2095
1691,3532
1692,433
1693,1723
1694,1371
1695,230
1696,522
1697,981
1698,376
1699,1263
1700,448
1701,421
1702,1806
1703,319
1704,193
1705,734
1706,267
1707,843
1708,626
1709,1464
1710,2378
1711,104
1712,2257
1713,2410
1714,246
1715,302
1716,484
1717,851
1718,1383
1719,1554
1720,1716
1721,1476
1722,3945
1723,726
1724,2427
1725,1810
1726,489
1727,505
1728,1408
1729,58
1730,1456
1731,3392
1732,1053
1733,2107
1734,1530
1735,1702
1736,150
1737,5846
1738,3569
1739,854
1740,182
1741,746
1742,539
1743,898
1744,1465
1745,100
1746,506
1747,330
1748,3205
1749,3666
1750,177
1751,2965
1752,5367
1753,671
1754,1230
1755,1486
1756,2372
1757,609
1758,522
1759,1903
1760,692
1761,2128
1762,662
1763,439
1764,1005
1765,541
1766,1474
1767,575
1768,76
1769,130
1770,1158
1771,2822
1772,745
1773,323
1774,312
1775,397
1776,95
1777,2362
1778,1133
1779,1517
1780,2155
1781,398
1782,288
1783,3363
1784,2288
1785,350
1786,206
1787,1199
1788,281
1789,411
1790,92
1791,200
1792,553
1793,2296
1794,832
1795,250
1796,726
1797,3625
1798,779
1799,1474
1800,251
1801,567
1802,8940
1803,3903
1804,1264
1805,1446
1806,158
1807,3285
1808,1890
1809,671
1810,80
1811,1166
1812,2962
1813,2484
1814,2892
1815,214
1816,4672
1817,3779
1818,250
1819,1065
1820,4541
1821,1536
1822,928
1823,573
1824,2903
1825,2298
1826,3081
1827,1848
1828,2131
1829,2048
1830,451
1831,286
1832,406
1833,355
1834,1404
1835,898
1836,1079
1837,2246
1838,1371
1839,2853
1840,1845
1841,177
1842,163
1843,732
1844,533
1845,1009
1846,307
1847,3489
1848,482
1849,916
1850,1124
1851,911
1852,2311
1853,2522
1854,1527
1855,428
1856,523
1857,939
1858,910
1859,554
1860,1457
1861,1628
1862,1044
1863,2694
1864,2795
1865,9587
1866,1881
1867,1310
1868,2066
1869,133
1870,896
1871,903
1872,1013
1873,165
1874,722
1875,487
1876,372
1877,3658
1878,231
1879,678
1880,2437
1881,1661
1882,1651
1883,1121
1884,2002
1885,298
1886,2578
1887,992
1888,1314
1889,697
1890,412
1891,1302
1892,466
1893,722
1894,762
1895,2264
1896,163
1897,3236
1898,947
1899,2787
1900,474
1901,1259
1902,696
1903,1070
1904,766
1905,1128
1906,847
1907,3179
1908,3451
1909,232
1910,1718
1911,375
1912,1552
1913,545
1914,3684
1915,1735
1916,1973
1917,1406
1918,2238
1919,649
1920,432
1921,267
1922,151
1923,868
1924,4821
1925,1599
1926,430
1927,488
1928,1408
1929,1165
1930,2592
1931,5487
1932,959
1933,621
1934,473
1935,1397
1936,830
1937,324
1938,2436
1939,2953
1940,1132
1941,2591
1942,3132
1943,2083
1944,436
1945,1411
1946,713
1947,999
1948,560
1949,610
1950,364
1951,573
1952,2523
1953,2891
1954,490
1955,639
1956,2198
1957,592
1958,2637
1959,994
1960,940
1961,1419
1962,300
1963,1069
1964,857
1965,242
1966,187
1967,510
1968,731
1969,586
1970,1088
1971,832
1972,2395
1973,152
1974,346
1975,679
1976,518
1977,409
1978,2050
1979,1071
1980,198
1981,936
1982,946
1983,913
1984,182
1985,852
1986,1907
1987,2185
1988,564
1989,1808
1990,450
1991,149
1992,1015
1993,429
1994,505
1995,1468
1996,785
1997,4120
1998,168
1999,434
2000,160
2001,156
2002,439
2003,794
2004,764
2005,2392
2006,835
2007,142
2008,1336
2009,1082
2010,551
2011,764
2012,2251
2013,813
2014,951
2015,649
2016,512
2017,391
2018,1992
2019,1727
2020,2325
2021,443
2022,311
2023,129
2024,2118
2025,327
2026,600
2027,1444
2028,4925
2029,725
2030,621
2031,1082
2032,1535
2033,539
2034,354
2035,1253
2036,676
2037,174
2038,527
2039,1466
2040,174
2041,159
2042,120
2043,1048
2044,299
2045,552
2046,347
2047,2160
2048,380
2049,1567
2050,590
2051,3440
2052,546
2053,788
2054,830
2055,449
2056,1368
2057,365
2058,2909
2059,275
2060,1585
2061,893
2062,164
2063,798
2064,279
2065,280
2066,888
2067,260
2068,431
2069,1276
2070,424
2071,1303
2072,5875
2073,3874
2074,124
2075,296
2076,1029
2077,2310
2078,1442
2079,146
2080,390
2081,906
2082,2177
2083,8621
2084,1368
2085,1455
2086,334
2087,929
2088,1285
2089,829
2090,2745
2091,337
2092,1936
2093,1649
2094,238
2095,1260
2096,169
2097,388
2098,1459
2099,1028
2100,1161
2101,2304
2102,618
2103,359
2104,1254
2105,1312
2106,1449
2107,411
2108,892
2109,1213
2110,439
2111,1589
2112,1172
2113,1193
2114,2368
2115,1111
2116,382
2117,708
2118,1521
2119,769
2120,778
2121,537
2122,1059
2123,814
2124,1691
2125,1054
2126,2746
2127,1356
2128,644
2129,808
2130,376
2131,1052
2132,448
2133,731
2134,565
2135,556
2136,2076
2137,1291
2138,219
2139,2092
2140,772
2141,3254
2142,1224
2143,3503
2144,496
2145,88
2146,2621
2147,579
2148,188
2149,197
2150,1034
2151,2005
2152,850
2153,939
2154,875
2155,1073
2156,222
2157,148
2158,1680
2159,1181
2160,2585
2161,1182
2162,503
2163,183
2164,771
2165,800
2166,171
2167,384
2168,677
2169,378
2170,226
2171,701
2172,467
2173,433
2174,2029
2175,532
2176,209
2177,1655
2178,94
2179,542
2180,329
2181,327
2182,454
2183,1358
2184,1476
2185,580
2186,1827
2187,130
2188,255
2189,373
2190,807
2191,500
2192,1092
2193,1920
2194,1186
2195,1328
2196,248
2197,4028
2198,601
2199,926
2200,625
2201,233
2202,3755
2203,2799
2204,340
2205,1189
2206,5796
2207,563
2208,1229
2209,663
2210,847
2211,351
2212,2017
2213,242
2214,755
2215,127
2216,720
2217,474
2218,1231
2219,205
2220,668
2221,158
2222,429
2223,466
2224,482
2225,141
2226,455
2227,1045
2228,608
2229,824
2230,1589
2231,949
2232,1215
2233,1273
2234,1597
2235,4087
2236,382
2237,500
2238,618
2239,2714
2240,140
2241,596
2242,332
2243,1540
2244,1227
2245,662
2246,1014
2247,1780
2248,1892
2249,996
2250,2644
2251,135
2252,1632
2253,1365
2254,1242
2255,363
2256,300
2257,2924
2258,533
2259,1210
2260,491
2261,1067
2262,2340
2263,245
2264,230
2265,597
2266,499
2267,206
2268,124
2269,945
2270,2037
2271,238
2272,1320
2273,7149
2274,868
2275,2595
2276,86
2277,2856
2278,144
2279,2139
2280,538
2281,305
2282,305
2283,501
2284,563
2285,969
2286,506
2287,601
2288,95
2289,685
2290,127
2291,102
2292,2127
2293,881
2294,2010
2295,1506
2296,218
2297,935
2298,274
2299,1120
2300,650
2301,2641
2302,373
2303,313
2304,1977
2305,891
2306,895
2307,167
2308,503
2309,1458
2310,2758
2311,101
2312,352
2313,1472
2314,364
2315,859
2316,2699
2317,388
2318,2395
2319,1593
2320,1406
2321,746
2322,449
2323,295
2324,4987
2325,1638
2326,401
2327,304
2328,608
2329,715
2330,314
2331,364
2332,1644
2333,527
2334,1486
2335,1517
2336,565
2337,701
2338,2027
2339,1101
2340,2531
2341,1419
2342,1025
2343,183
2344,860
2345,442
2346,2415
2347,418
2348,1614
2349,2110
2350,3258
2351,392
2352,128
2353,758
2354,2322
2355,1243
2356,1982
2357,1423
2358,2207
2359,303
2360,211
2361,319
2362,270
2363,983
2364,3056
2365,3870
2366,1450
2367,1275
2368,1058
2369,552
2370,3631
2371,985
2372,1719
2373,312
2374,515
2375,2976
2376,187
2377,650
2378,388
2379,798
2380,278
2381,189
2382,694
2383,1864
2384,265
2385,251
2386,120
2387,284
2388,2319
2389,424
2390,798
2391,142
2392,893
2393,2666
2394,1018
2395,719
2396,765
2397,934
2398,1580
2399,88
2400,2402
2401,1703
2402,1100
2403,405
2404,1239
2405,550
2406,923
2407,327
2408,221
2409,704
2410,1091
2411,241
2412,589
2413,204
2414,276
2415,684
2416,700
2417,633
2418,921
2419,102
2420,2106
2421,429
2422,687
2423,578
2424,960
2425,775
2426,1154
2427,2039
2428,975
2429,644
2430,979
2431,1047
2432,588
2433,574
2434,1096
2435,1513
2436,288
2437,1494
2438,1362
2439,2368
2440,400
2441,387
2442,183
2443,1072
2444,332
2445,395
2446,574
2447,178
2448,543
2449,891
2450,1042
2451,2065
2452,735
2453,4394
2454,155
2455,3299
2456,214
2457,4195
2458,389
2459,111
2460,3642
2461,1015
2462,1672
2463,2289
2464,248
2465,2025
2466,307
2467,737
2468,454
2469,1581
2470,202
2471,416
2472,231
2473,4531
2474,511
2475,3054
2476,599
2477,353
2478,426
2479,460
2480,1807
2481,930
2482,794
2483,3078
2484,1464
2485,1446
2486,2220
2487,330
2488,191
2489,1310
2490,3062
2491,712
2492,326
2493,192
2494,426
2495,417
2496,156
2497,880
2498,1361
2499,456
2500,349
2501,176
2502,872
2503,341
2504,231
2505,2576
2506,2590
2507,1410
2508,904
2509,1727
2510,282
2511,2158
2512,693
2513,391
2514,159
2515,183
2516,165
2517,132
2518,305
2519,267
2520,202
2521,219
2522,1721
2523,125
2524,619
2525,1060
2526,800
2527,210
2528,656
2529,2230
2530,782
2531,345
2532,3911
2533,1325
2534,302
2535,2649
2536,952
2537,406
2538,623
2539,1496
2540,1286
2541,1499
2542,1644
2543,1140
2544,202
2545,1658
2546,648
2547,961
2548,1194
2549,95
2550,92
2551,584
2552,448
2553,373
2554,1183
2555,653
2556,73
2557,127
2558,210
2559,525
2560,985
2561,178
2562,324
2563,792
2564,384
2565,1203
2566,1171
2567,809
2568,845
2569,3805
2570,1020
2571,855
2572,1796
2573,3273
2574,1546
2575,2402
2576,743
2577,1037
2578,1237
2579,2460
2580,578
2581,198
2582,1146
2583,3927
2584,409
2585,130
2586,369
2587,5530
2588,837
2589,324
2590,836
2591,1243
2592,1070
2593,2673
2594,1719
2595,99
2596,1363
2597,225
2598,1858
2599,190
2600,392
2601,412
2602,487
2603,4446
2604,740
2605,317
2606,2953
2607,804
2608,4725
2609,284
2610,2288
2611,126
2612,876
2613,396
2614,928
2615,997
2616,135
2617,417
2618,1411
2619,839
2620,459
2621,324
2622,4012
2623,1711
2624,1109
2625,1086
2626,751
2627,394
2628,1459
2629,136
2630,2250
2631,1108
2632,154
2633,292
2634,346
2635,3707
2636,620
2637,2437
2638,83
2639,119
2640,1074
2641,154
2642,1430
2643,243
2644,183
2645,876
2646,1151
2647,1514
2648,2133
2649,870
2650,360
2651,816
2652,624
2653,952
2654,884
2655,3017
2656,311
2657,1034
2658,307
2659,1721
2660,869
2661,903
2662,2448
2663,1065
2664,165
2665,631
2666,775
2667,1812
2668,198
2669,2033
2670,2405
2671,1257
2672,531
2673,214
2674,287
2675,242
2676,567
2677,760
2678,696
2679,583
2680,901
2681,191
2682,616
2683,1253
2684,1258
2685,892
2686,945
2687,730
2688,1064
2689,199
2690,317
2691,1126
2692,3752
2693,307
2694,233
2695,545
2696,688
2697,405
2698,416
2699,2296
2700,1708
2701,1900
2702,304
2703,480
2704,1346
2705,1597
2706,789
2707,527
2708,2212
2709,946
2710,1286
2711,316
2712,86
2713,1634
2714,1160
2715,425
2716,1468
2717,1421
2718,1524
2719,2619
2720,1842
2721,120
2722,340
2723,1810
2724,934
2725,3990
2726,1995
2727,608
2728,2838
2729,1456
2730,732
2731,1272
2732,1864
2733,152
2734,1721
2735,721
2736,4821
2737,1066
2738,2698
2739,561
2740,823
2741,5349
2742,267
2743,309
2744,853
2745,115
2746,1682
2747,2581
2748,940
2749,339
2750,518
2751,2116
2752,1800
2753,1101
2754,658
2755,592
2756,314
2757,6284
2758,1987
2759,1951
2760,316
2761,1379
2762,3274
2763,337
2764,2687
2765,311
2766,1959
2767,1905
2768,135
2769,452
2770,2279
2771,778
2772,674
2773,1004
2774,1801
2775,348
2776,910
