,0
334,173
335,247
336,150
337,416
338,290
339,172
340,177
341,200
342,915
343,362
344,151
345,272
346,288
347,218
348,897
349,315
350,67
351,437
352,487
353,180
354,151
355,146
356,356
357,242
358,168
359,196
360,142
361,379
362,314
363,145
364,198
365,117
366,244
367,176
368,401
369,247
370,218
371,169
372,973
373,329
374,792
375,356
376,164
377,262
378,147
379,362
380,239
381,452
382,503
383,136
384,278
385,104
386,170
387,80
388,377
389,124
390,139
391,71
392,109
393,319
394,196
395,136
396,107
397,245
398,245
399,182
400,273
401,84
402,200
403,980
404,111
405,204
406,256
407,165
408,671
409,447
410,678
411,206
412,360
413,1518
414,379
415,118
416,150
417,488
418,99
419,138
420,377
421,503
422,153
423,344
424,728
425,253
426,302
427,76
428,337
429,82
430,258
431,115
432,185
433,766
434,172
435,270
436,214
437,139
438,155
439,163
440,431
441,280
442,311
443,168
444,219
445,372
446,261
447,98
448,800
449,354
450,186
451,77
452,405
453,125
454,161
455,253
456,952
457,203
458,438
459,119
460,298
461,448
462,181
463,128
464,140
465,106
466,306
467,359
468,227
469,120
470,118
471,464
472,329
473,144
474,708
475,379
476,207
477,270
478,84
479,933
480,273
481,316
482,199
483,197
484,336
485,399
486,251
487,154
488,339
489,320
490,145
491,99
492,325
493,190
494,349
495,260
496,123
497,234
498,208
499,189
500,124
501,289
502,455
503,186
504,483
505,119
506,446
507,293
508,200
509,68
510,279
511,139
512,393
513,481
514,143
515,144
516,57
517,136
518,74
519,95
520,130
521,68
522,146
523,104
524,169
525,106
526,237
527,334
528,1035
529,177
530,455
531,734
532,247
533,591
534,146
535,303
536,96
537,126
538,136
539,545
540,134
541,320
542,1076
543,156
544,108
545,132
546,277
547,230
548,95
549,186
550,823
551,363
552,103
553,95
554,108
555,239
556,137
557,128
558,327
559,119
560,119
561,782
562,166
563,205
564,340
565,703
566,109
567,196
568,121
569,427
570,366
571,264
572,223
573,121
574,651
575,816
576,371
577,237
578,199
579,1026
580,279
581,338
582,144
583,133
584,439
585,152
586,184
587,119
588,149
589,237
590,281
591,115
592,393
593,125
594,362
595,77
596,236
597,219
598,118
599,646
600,223
601,126
602,243
603,48
604,126
605,105
606,321
607,202
608,373
609,669
610,273
611,211
612,107
613,97
614,413
615,286
616,144
617,71
618,797
619,232
620,672
621,368
622,886
623,393
624,309
625,464
626,71
627,615
628,388
629,438
630,91
631,69
632,580
633,527
634,69
635,169
636,1496
637,623
638,576
639,80
640,94
641,146
642,118
643,683
644,682
645,384
646,374
647,89
648,381
649,119
650,252
651,197
652,86
653,91
654,319
655,250
656,548
657,89
658,225
659,95
660,324
661,1833
662,688
663,608
664,518
665,199
666,74
667,191
668,260
669,233
670,99
671,209
672,513
673,193
674,101
675,291
676,117
677,118
678,151
679,246
680,121
681,309
682,369
683,296
684,482
685,736
686,90
687,521
688,110
689,214
690,463
691,166
692,187
693,176
694,234
695,73
696,228
697,73
698,850
699,490
700,413
701,123
702,178
703,717
704,126
705,725
706,109
707,448
708,70
709,492
710,528
711,159
712,151
713,203
714,179
715,156
716,368
717,334
718,271
719,280
720,297
721,335
722,512
723,352
724,354
725,266
726,511
727,106
728,68
729,245
730,124
731,134
732,96
733,102
734,299
735,373
736,347
737,168
738,249
739,281
740,92
741,1569
742,399
743,98
744,969
745,71
746,327
747,1204
748,264
749,154
750,88
751,364
752,123
753,236
754,73
755,296
756,437
757,518
758,76
759,791
760,125
761,382
762,60
763,474
764,177
765,429
766,94
767,79
768,115
769,229
770,529
771,152
772,223
773,54
774,784
775,91
776,702
777,318
778,788
779,92
780,1266
781,62
782,332
783,571
784,576
785,78
786,92
787,85
788,66
789,267
790,263
791,104
792,68
793,342
794,67
795,244
796,56
797,530
798,188
799,235
800,528
801,179
802,485
803,86
804,209
805,212
806,750
807,122
808,453
809,654
810,399
811,131
812,86
813,90
814,137
815,130
816,114
817,293
818,99
819,82
820,267
821,225
822,46
823,139
824,217
825,605
826,180
827,62
828,45
829,121
830,351
831,91
832,88
833,1529
834,464
835,818
836,135
837,71
838,440
839,619
840,222
841,259
842,277
843,99
844,381
845,73
846,98
847,128
848,128
849,201
850,125
851,85
852,81
853,45
854,101
855,212
856,206
857,515
858,135
859,237
860,288
861,191
862,407
863,715
864,280
865,179
866,80
867,150
868,208
869,487
870,546
871,579
872,1328
873,529
874,203
875,76
876,219
877,506
878,1128
879,239
880,269
881,453
882,220
883,148
884,291
885,57
886,93
887,341
888,643
889,79
890,175
891,43
892,48
893,91
894,203
895,62
896,69
897,176
898,530
899,55
900,74
901,397
902,144
903,257
904,78
905,303
906,45
907,176
908,1075
909,92
910,185
911,161
912,122
913,196
914,132
915,426
916,74
917,91
918,101
919,502
920,206
921,196
922,268
923,103
924,195
925,267
926,647
927,98
928,78
929,115
930,125
931,124
932,247
933,258
934,267
935,110
936,111
937,125
938,310
939,168
940,181
941,481
942,137
943,218
944,101
945,172
946,102
947,113
948,123
949,339
950,69
951,285
952,266
953,153
954,258
955,135
956,142
957,51
958,93
959,51
960,161
961,217
962,125
963,534
964,77
965,99
966,165
967,71
968,99
969,276
970,673
971,127
972,77
973,361
974,439
975,121
976,55
977,163
978,156
979,79
980,220
981,115
982,44
983,171
984,597
985,82
986,787
987,146
988,207
989,54
990,381
991,1210
992,100
993,131
994,85
995,288
996,291
997,93
998,222
999,340
