,"-1,-1","-1,0","-1,1","0,-1","0,0","0,1","1,-1","1,0","1,1"
".x4y23|-5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,-2",-19.104551970614803,-19.371619410583566,-18.927600798592792,-19.579016189054318,-21.29149959714154,-19.258148737070226,-18.961500063565495,-18.537773731114864,-20.669353218705325
".x4y23|-5,-1",-21.766051384639187,-21.92924156955219,-20.886005589352862,-22.170071513623476,-24.29801333169695,-23.595319972432527,-22.0897038745248,-23.984044392029062,-18.402505049201693
".x4y23|-5,0",-23.977234944238802,-19.693468536756523,-22.88769289612074,-22.771612247030376,-20.598820854381625,-26.173869587365363,-27.28660356447519,-12.349929801219423,-26.024064806143365
".x4y23|-5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,-1",-23.178346515302525,-23.191669069594326,-21.394662687500595,-23.474523063690985,-22.05081272446775,-16.92737284174612,-23.70439490464324,-24.378291510826486,-21.977764223695694
".x4y23|-4,0",-23.862431448788094,-15.73495947805004,-25.893858978607305,-26.219667018252224,-21.454450591427726,-25.069623198549774,-21.993697829284656,-21.692162861802288,-22.739033340385713
".x4y23|-4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,-1",-24.213847486507856,-25.746289093084414,-23.124128074277763,-26.570576079323732,-26.00710703141959,-22.317937193467795,-27.34336083769352,-24.20752546053497,-17.898079456862384
".x4y23|-3,0",-25.341826799299966,-19.733832851640948,-24.081367849239694,-25.10579069971202,-21.304772634007684,-25.066789552143348,-28.39143630278813,-23.332593673218497,-25.230824030887906
".x4y23|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,-1",-25.431126111491377,-24.259496703338915,-23.277446397146445,-24.57203311072458,-24.776766427517828,-21.200021528537654,-19.110425480349036,-20.37587531843702,-10.981284163008668
".x4y23|-2,0",-20.112572964185986,-17.558145971754296,-25.78151793767503,-23.235115062316215,-17.945042645681266,-25.749852450677615,-18.76326827732409,-13.011779698176065,-22.239841510578355
".x4y23|-2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,0",-23.028310693756726,-18.396346551939136,-21.354461555048484,-14.795198785999645,-12.353578438169077,-19.214016267758215,-11.006107890294485,-11.786203755208295,-22.04423015898245
".x4y23|-1,1",-19.79765331006244,-22.844018842618667,-22.949828873676417,-12.38838239877509,-23.200110946356546,-22.206473799152707,-18.659179013069696,-22.380537196207417,-23.10044696472983
".x4y23|-1,2",-25.72857313325025,-22.632097625698776,-27.697352513126205,-24.73982686050381,-26.199798187425348,-27.639296001346512,-26.273139752132103,-28.37327214392749,-25.147648023957267
".x4y23|-1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|-1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|0,-5",-22.360162464409026,-23.682726390854718,-18.270680323770677,-14.208889529702585,-15.103393190508424,-13.291944786975321,-14.5778368153621,-13.541637328337329,-13.156339871273014
".x4y23|0,-4",-25.81881589203571,-21.818751290034186,-18.539644773762234,-16.15264797054569,-17.88102889133271,-14.9532956036659,-18.525976701817708,-15.93354626815987,-17.262417017037563
".x4y23|0,-3",-19.753154400749775,-13.771697322388825,-15.888398966056332,-15.831317805328457,-14.373606670151077,-14.482604907066005,-17.078308462254903,-13.940295071120094,-11.063097565353752
".x4y23|0,-2",-12.775752783477538,-11.752853840700439,-15.336356364107315,-11.220499214640192,-12.007568812483832,-11.63333624995996,-11.778357799792298,-11.915488059497644,-14.105529352973488
".x4y23|0,-1",-12.139525108522404,-14.254343303971805,-11.98661436264258,-11.211122554608309,-12.1112820085198,-12.53235572093515,-11.351540828816123,-11.721584883378846,-13.666006542859288
".x4y23|0,0",-14.404283873550053,-14.315827908433565,-17.710288195175284,-11.326559579599945,-13.815974962136858,-20.534484232306575,-13.3067688155043,-12.272666487887365,-22.22721064820109
".x4y23|0,1",-12.601301796085155,-22.096033426576664,-21.912742733089797,-17.951658251668043,-21.51498291813388,-23.07290037349001,-15.929617274326494,-23.334258705092083,-24.485537860195965
".x4y23|0,2",-25.077520320746395,-23.966736876274418,-26.07770890709979,-26.621818867021936,-25.692437729378806,-20.844852348224006,-26.70292752009054,-25.430341795993183,-26.884169576474783
".x4y23|0,3",-28.386600282712408,-26.7962032710448,-26.84283398925214,-27.2477807725579,-25.080770490961662,-20.677405944722537,-27.647531097010184,-25.769755569983953,-26.792230576768276
".x4y23|0,4",-21.204160157529213,-21.638797341883116,-21.259279912628934,-21.53213208301778,-21.05225677712859,-21.561757866676068,-21.63646040538114,-21.89965047477765,-21.638675553244184
".x4y23|0,5",-22.068966228445372,-22.375192225401996,-21.989446606696973,-23.784873491702836,-21.605724464049278,-22.07412480628701,-22.241609911347986,-21.69218233810769,-21.891452410062723
".x4y23|1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|1,1",-11.692440475924098,-22.287367630493684,-22.117740599277447,-18.65573981380296,-22.780227099356846,-22.459117053678472,-19.954450843775568,-22.374758401188856,-23.344512929910398
".x4y23|1,2",-21.034979438674092,-25.085699044213115,-26.201777981125623,-25.6426397269142,-25.80338611112665,-27.865234144179468,-25.080498911974605,-25.660726542009172,-23.701859437673395
".x4y23|1,3",-25.607243728737654,-26.025260585338213,-23.463642608082573,-21.059013651713123,-26.22023010379024,-24.671187042133443,-29.026384934737013,-25.58345479824698,-24.548494248840488
".x4y23|1,4",-22.507643674803187,-21.5341375891303,-22.605343277107032,-22.644457520350695,-21.065493108870008,-22.347651428728344,-21.521429084374954,-21.944466777562265,-21.542626220404408
".x4y23|1,5",-22.324254774144187,-22.235132004801553,-22.50688033074001,-22.37352991124455,-22.4552337181215,-21.059662810709018,-24.02714543227828,-22.998725612563383,-22.821024283061067
".x4y23|2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|2,4",-6.974739584215482,-6.788325117330548,-6.886080292391706,-6.851353096538954,0.0,-6.860652360709821,-8.29895115272261,-6.890800214825148,-6.942501521343128
".x4y23|2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x4y23|5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,-2",-17.851241493343153,-16.74556083586196,-20.75189973091993,-19.924324528436106,-17.42645628476821,-17.355644299707443,-19.355789844460848,-18.233651788582453,-19.619720496905273
".x5y23|-5,-1",-22.982131163318115,-22.997524662280053,-16.61518140301469,-25.73778310552957,-25.89064278038438,-20.782239895075495,-22.391996912972424,-23.958557676257715,-21.529585944892784
".x5y23|-5,0",-24.961017116440207,-21.149072965379524,-25.354645789351263,-22.303228632436653,-21.103550945109934,-25.056272259187946,-27.08120263709536,-16.053587690011728,-23.39586692691939
".x5y23|-5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,-1",-26.16404899320956,-22.13097566305909,-20.977005648782765,-24.304725859818006,-21.77306171816297,-21.03765259212349,-23.850386370153807,-25.572590024689838,-18.004078800640666
".x5y23|-4,0",-23.62294578925554,-20.866484893546563,-21.099019869151597,-24.536934456191453,-23.63808727118396,-24.58305549000022,-21.538849579114917,-15.602705083333554,-29.24527029195551
".x5y23|-4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,-1",-25.508845890249958,-21.90102712844029,-23.4626404254869,-25.323874255338474,-24.809305592589627,-24.006755119069094,-17.039759805877047,-25.414685418712043,-20.20811411496862
".x5y23|-3,0",-20.572180731443613,-18.447860419161852,-26.13316679524296,-24.552558213900905,-17.49749553821333,-26.700802603011994,-26.561433981260087,-14.953262896543315,-20.68870205144213
".x5y23|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,-1",-23.116683363330225,-23.428467668274198,-21.047157300911067,-20.575703244844487,-24.775440237201295,-21.7802400857648,-20.50527531889344,-19.088173207367944,-19.248521338992273
".x5y23|-2,0",-20.170393766416446,-16.55192484445255,-21.926063212972707,-23.49127930752518,-16.180599274029912,-17.178715175493654,-16.700285307701588,-11.04049321036345,-22.596410022119834
".x5y23|-2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,0",-22.352135363440304,-14.144155611882699,-13.473274332243397,-11.151450704396511,-14.985788146593475,-20.71333978774157,-13.596371087325092,-13.66866406122644,-22.113272575952166
".x5y23|-1,1",-12.117544925219702,-19.21796549379666,-24.03755677362315,-19.238649581541218,-23.32713771722769,-22.882561288745926,-18.68399156503385,-22.95823910050408,-22.348224798086413
".x5y23|-1,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|-1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|0,-5",-22.703750551459294,-22.141613817439083,-22.978695442539774,-4.640684030126036,-8.753338854142338,-8.180363586718927,-4.631848100157034,-7.149873954040151,-8.771060017562245
".x5y23|0,-4",-25.297324641405933,-22.676283641225176,-16.460219504334983,-7.434012080336491,-15.331249640722055,-14.750083960616239,-15.376892885890463,-15.723930353462087,-17.350527752389148
".x5y23|0,-3",-23.623148267772077,-16.970320549629673,-18.992509793120174,-14.188138176884323,-15.868281332685166,-10.904241013667262,-16.625087955199763,-15.259645172179551,-13.918257861580553
".x5y23|0,-2",-12.891987024099924,-13.156692766447682,-11.120736783602505,-11.976569655885855,-11.44216129272653,-11.78847548095338,-12.231573902152588,-11.69122796734054,-12.605851494676658
".x5y23|0,-1",-13.047632826285737,-11.772732079581415,-11.137624830669248,-10.984805818278518,-11.563548298935348,-11.773117474408512,-11.513210841490691,-11.872621295366939,-11.629392810243578
".x5y23|0,0",-13.244691340808554,-12.487865618007788,-20.68781543802408,-10.715294518187859,-12.602602938721207,-21.222260703771617,-12.870885598051885,-13.738322795665445,-17.578456504763125
".x5y23|0,1",-11.978949407003176,-24.2827378950787,-22.035163119269953,-14.394159978632842,-23.49354484321885,-21.484595645772504,-18.89184782161235,-22.36782694565276,-20.768709005326723
".x5y23|0,2",-28.49325947823849,-25.46552939746378,-24.22466197115627,-28.039333833733266,-26.194012585742215,-25.86779804056204,-22.827114780871298,-25.584520345961764,-24.53035293633639
".x5y23|0,3",-25.707438367392633,-24.225495031859577,-22.16927393232421,-26.939151500899097,-24.582848148336637,-25.264636865962952,-24.759720634361358,-24.711750032420067,-24.56766044336667
".x5y23|0,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|0,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|1,0",-10.869139253628223,-14.074887822567963,-19.739566371016586,-14.292484630548424,-13.360653313375007,-23.785131860972555,-15.565449691528162,-11.666340400197317,-23.9801625488378
".x5y23|1,1",-19.202867751743163,-21.82531164496368,-23.0828980139821,-18.908600204171748,-22.17180592275146,-22.214208482451422,-10.276731719857723,-21.43740486594901,-23.69105702189366
".x5y23|1,2",-23.35759971118655,-20.86084351306235,-27.099521385185174,-26.249954161324084,-25.344778171201423,-27.68491419316982,-25.367325171127383,-25.013482641899568,-25.234352478241046
".x5y23|1,3",-21.893737880645183,-24.783423184151076,-25.469697783783587,-24.613001788829198,-24.531114245755898,-24.386843793272188,-26.456417827558965,-26.104382538029245,-26.663725026211246
".x5y23|1,4",-21.851995789610665,-21.89410019252873,-21.592842069529933,-21.051432388978572,-21.880537347993492,-21.855136657352787,-22.289162772822895,-23.111527330899428,-21.526228260815174
".x5y23|1,5",-21.181991968149692,-21.262957468339163,-23.80392899302819,-23.262904767158915,-23.529350122956785,-21.091741779042838,-20.60643016608056,-21.108279835409572,-21.191186998857173
".x5y23|2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|2,2",-24.25069008351561,-24.289185875492365,-25.121975078661794,-26.795925699578984,-24.47279894661703,-25.28824418219782,-17.844180105022275,-27.194420791160695,-25.242524281912583
".x5y23|2,3",-26.58279849709245,-26.197299485768387,-28.99717658026958,-26.83217349807806,-28.520354567763793,-25.485348476432264,-26.609703372130465,-28.928395151617636,-22.568908020891648
".x5y23|2,4",-20.812106730447635,-19.624884328223256,-19.33136040500125,-20.46241924518638,-19.60639486432863,-20.091434787691664,-19.851137266478464,-20.06280152646117,-19.6969495151269
".x5y23|2,5",-21.712634780304107,-19.55642926502048,-21.175479875625303,-19.427603006678442,-20.23498889501588,-19.698712079024258,-19.087960031427645,-19.571274868889166,-19.938384643849933
".x5y23|3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|3,3",0.0,0.0,-6.976683143305774,0.0,-7.062863869397869,-6.9312236515736245,0.0,-8.000021760914326,0.0
".x5y23|3,4",0.0,-6.863302333856702,-6.953666146465597,-7.5262290262001725,-7.567796301359268,-7.153073854516232,-6.921731491801825,-8.107618390631613,-7.328537215858236
".x5y23|3,5",-7.610794361751417,-13.041929446449668,-11.607849801406788,0.0,-8.229788588327919,-7.4002176330813585,-8.093028124189345,-7.640594274721727,-7.274559435740177
".x5y23|4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x5y23|5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
