,"-1,-1","-1,0","-1,1","0,-1","0,0","0,1","1,-1","1,0","1,1"
".x10y26|-3,0",-8.495396780005336,-3.7696929604758997,-4.1919343882210764,-4.136887710914083,-3.8787083221993504,-5.176238494219853,-11.930718597089427,-3.7965720930557225,-4.321822759958922
".x10y26|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-1",-14.096848969834237,-9.824195906630148,-8.704264484523861,-8.979334505132892,-11.763078677403085,-8.872321576213123,-7.743127154148051,-12.396625763668398,-10.20316764719638
".x10y26|-2,0",-15.716918649779528,-3.920301300647071,-3.776725524703324,-10.044264598212603,-3.7736697762502422,-5.04068504452969,-4.236908170813137,-4.614939124803609,-11.671448261864466
".x10y26|-2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,2",-6.136464381267542,-7.037144124999008,-6.5082100201890505,-5.671946030422437,-10.363604174903903,-8.779057599021659,-8.929549998344093,-7.280616582902327,-8.551000031198104
".x10y26|-2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,0",-13.732236675359879,-4.810083668170174,-5.687815492712847,-7.945879124293757,-6.029392528993776,-14.45316799607961,-5.761896366059589,-5.799504921157722,-13.753316536076293
".x10y26|-1,1",-7.946639281332786,-8.235603462587829,-7.97361559537967,-7.918362085067717,-13.031800963426207,-17.45686114821342,-9.622332199160969,-17.884189244866807,-10.154678728384981
".x10y26|-1,2",0.0,-4.912934499937675,-9.881980906623259,-5.333515057791726,-5.2934574276254205,0.0,0.0,0.0,0.0
