,0
819,980
820,1802
821,1861
822,851
823,2467
824,386
825,4589
826,1937
827,995
828,1136
829,2869
830,1924
831,841
832,811
833,5025
834,765
835,585
836,695
837,1780
838,442
839,717
840,655
841,47
842,276
843,307
844,171
845,1291
846,307
847,883
848,1593
849,367
850,1016
851,888
852,917
853,1676
854,623
855,1002
856,304
857,333
858,885
859,347
860,464
861,1398
862,1882
863,482
864,683
865,492
866,1021
867,1459
868,114
869,650
870,349
871,2028
872,806
873,618
874,289
875,2336
876,877
877,984
878,2842
879,1469
880,1231
881,2112
882,292
883,4161
884,232
885,596
886,821
887,3316
888,1797
889,636
890,2801
891,314
892,549
893,120
894,1012
895,566
896,322
897,390
898,516
899,367
900,1637
901,776
902,143
903,219
904,158
905,518
906,361
907,474
908,124
909,508
910,322
911,78
912,933
913,1395
914,534
915,622
916,984
917,583
918,1403
919,696
920,751
921,851
922,187
923,412
924,289
925,178
926,1016
927,737
928,824
929,1716
930,199
931,1230
932,682
933,64
934,666
935,1315
936,391
937,2146
938,340
939,228
940,1484
941,439
942,1060
943,322
944,462
945,392
946,1886
947,773
948,1277
949,276
950,279
951,393
952,2963
953,490
954,255
955,835
956,227
957,439
958,447
959,1035
960,271
961,557
962,1254
963,566
964,432
965,1719
966,2254
967,493
968,1377
969,318
970,4382
971,1962
972,2070
973,2013
974,1375
975,501
976,2459
977,1639
978,1101
979,3564
980,590
981,3190
982,358
983,1166
984,880
985,1175
986,1738
987,327
988,312
989,629
990,601
991,724
992,746
993,332
994,1689
995,126
996,235
997,1337
998,294
999,513
1000,296
1001,1553
1002,783
1003,1702
1004,485
1005,1175
1006,580
1007,114
1008,414
1009,350
1010,568
1011,466
1012,551
1013,609
1014,1223
1015,701
1016,667
1017,550
1018,1055
1019,460
1020,902
1021,837
1022,239
1023,542
1024,605
1025,1219
1026,799
1027,765
1028,994
1029,400
1030,1060
1031,725
1032,1004
1033,613
1034,517
1035,196
1036,236
1037,902
1038,269
1039,783
1040,810
1041,1239
1042,1288
1043,1483
1044,841
1045,477
1046,569
1047,284
1048,1916
1049,108
1050,497
1051,252
1052,2356
1053,1434
1054,293
1055,560
1056,1582
1057,679
1058,155
1059,372
1060,1370
1061,1290
1062,1358
1063,726
1064,1872
1065,601
1066,212
1067,74
1068,165
1069,561
1070,2322
1071,3390
1072,269
1073,857
1074,872
1075,309
1076,1112
1077,211
1078,325
1079,194
1080,1492
1081,784
1082,1514
1083,1050
1084,235
1085,1208
1086,529
1087,981
1088,5292
1089,938
1090,694
1091,1910
1092,1279
1093,998
1094,732
1095,670
1096,561
1097,244
1098,469
1099,1215
1100,959
1101,282
1102,2753
1103,1308
1104,1206
1105,500
1106,942
1107,700
1108,2319
1109,257
1110,927
1111,398
1112,1077
1113,465
1114,1636
1115,621
1116,1516
1117,335
1118,1395
1119,588
1120,356
1121,2095
1122,328
1123,487
1124,557
1125,404
1126,1621
1127,1389
1128,1879
1129,110
1130,169
1131,2604
1132,1852
1133,2804
1134,2009
1135,1243
1136,344
1137,870
1138,220
1139,2573
1140,983
1141,1249
1142,2168
1143,732
1144,230
1145,209
1146,502
1147,286
1148,320
1149,174
1150,662
1151,1498
1152,762
1153,1084
1154,262
1155,1039
1156,878
1157,1494
1158,1637
1159,245
1160,1873
1161,2493
1162,851
1163,495
1164,2041
1165,749
1166,302
1167,1319
1168,442
1169,698
1170,747
1171,1267
1172,379
1173,716
1174,151
1175,420
1176,225
1177,138
1178,168
1179,255
1180,271
1181,438
1182,496
1183,1960
1184,388
1185,829
1186,1502
1187,1633
1188,829
1189,675
1190,694
1191,720
1192,432
1193,74
1194,143
1195,275
1196,335
1197,866
1198,133
1199,834
1200,3550
1201,803
1202,585
1203,1152
1204,125
1205,1340
1206,733
1207,419
1208,211
1209,343
1210,1487
1211,1520
1212,506
1213,302
1214,1368
1215,326
1216,692
1217,2293
1218,519
1219,2486
1220,4585
1221,1751
1222,155
1223,396
1224,277
1225,92
1226,129
1227,720
1228,1113
1229,1211
1230,1862
1231,2928
1232,3344
1233,2340
1234,745
1235,1877
1236,874
1237,3428
1238,1701
1239,257
1240,748
1241,2827
1242,373
1243,463
1244,645
1245,980
1246,227
1247,1765
1248,628
1249,390
1250,825
1251,174
1252,715
1253,221
1254,614
1255,444
1256,323
1257,90
1258,437
1259,794
1260,200
1261,288
1262,211
1263,318
1264,241
1265,1122
1266,575
1267,194
1268,1122
1269,720
1270,286
1271,698
1272,439
1273,525
1274,296
1275,748
1276,145
1277,878
1278,427
1279,379
1280,298
1281,493
1282,718
1283,1948
1284,1718
1285,336
1286,493
1287,300
1288,2062
1289,1402
1290,204
1291,243
1292,838
1293,292
1294,1329
1295,1117
1296,257
1297,172
1298,506
1299,1864
1300,351
1301,626
1302,1050
1303,630
1304,505
1305,527
1306,204
1307,394
1308,266
1309,838
1310,334
1311,238
1312,1080
1313,158
1314,186
1315,399
1316,159
1317,678
1318,301
1319,238
1320,466
1321,529
1322,1228
1323,391
1324,274
1325,879
1326,379
1327,777
1328,484
1329,921
1330,335
1331,108
1332,103
1333,160
1334,505
1335,1679
1336,1603
1337,219
1338,869
1339,1033
1340,810
1341,1061
1342,5180
1343,666
1344,2157
1345,1220
1346,582
1347,762
1348,550
1349,882
1350,1240
1351,793
1352,909
1353,95
1354,682
1355,402
1356,812
1357,465
1358,244
1359,415
1360,1095
1361,295
1362,2645
1363,995
1364,681
1365,780
1366,1306
1367,527
1368,137
1369,335
1370,396
1371,200
1372,1076
1373,1406
1374,921
1375,1175
1376,1141
1377,963
1378,1519
1379,373
1380,692
1381,222
1382,814
1383,627
1384,82
1385,1657
1386,1605
1387,200
1388,547
1389,1145
1390,473
1391,1314
1392,1524
1393,899
1394,1802
1395,1705
1396,290
1397,1874
1398,795
1399,511
1400,638
1401,468
1402,364
1403,741
1404,260
1405,579
1406,71
1407,672
1408,921
1409,712
1410,239
1411,744
1412,632
1413,806
1414,102
1415,577
1416,867
1417,334
1418,1172
1419,586
1420,199
1421,433
1422,178
1423,620
1424,745
1425,820
1426,264
1427,714
1428,1213
1429,173
1430,209
1431,105
1432,548
1433,506
1434,1361
1435,535
1436,657
1437,1112
1438,424
1439,246
1440,276
1441,223
1442,1757
1443,111
1444,811
1445,460
1446,63
1447,169
1448,2149
1449,212
1450,519
1451,489
1452,355
1453,240
1454,953
1455,279
1456,325
1457,377
1458,1320
1459,191
1460,177
1461,347
1462,372
1463,561
1464,117
1465,1002
1466,566
1467,833
1468,452
1469,149
1470,282
1471,402
1472,289
1473,456
1474,1606
1475,485
1476,111
1477,234
1478,1300
1479,650
1480,1202
1481,304
1482,206
1483,454
1484,450
1485,1092
1486,681
1487,686
1488,242
1489,379
1490,268
1491,672
1492,1259
1493,262
1494,1623
1495,321
1496,647
1497,399
1498,163
1499,1233
1500,1416
1501,469
1502,349
1503,709
1504,545
1505,1458
1506,1151
1507,109
1508,481
1509,183
1510,63
1511,157
1512,483
1513,229
1514,1031
1515,1362
1516,201
1517,453
1518,586
1519,418
1520,2933
1521,462
1522,447
1523,947
1524,382
1525,879
1526,156
1527,1765
1528,1091
1529,249
1530,548
1531,673
1532,579
1533,271
1534,904
1535,1048
1536,274
1537,1425
1538,546
1539,297
1540,240
1541,3066
1542,610
1543,441
1544,900
1545,1402
1546,490
1547,379
1548,349
1549,1116
1550,806
1551,1801
1552,273
1553,957
1554,203
1555,1063
1556,1097
1557,256
1558,85
1559,226
1560,1254
1561,1245
1562,804
1563,407
1564,1032
1565,712
1566,737
1567,998
1568,1737
1569,409
1570,770
1571,1984
1572,556
1573,604
1574,344
1575,1401
1576,2845
1577,412
1578,566
1579,624
1580,93
1581,164
1582,255
1583,300
1584,199
1585,360
1586,908
1587,1552
1588,745
1589,1084
1590,158
1591,1040
1592,644
1593,142
1594,642
1595,463
1596,157
1597,272
1598,1228
1599,460
1600,1318
1601,1669
1602,1605
1603,808
1604,3080
1605,278
1606,530
1607,943
1608,4009
1609,995
1610,1385
1611,750
1612,3349
1613,885
1614,1178
1615,911
1616,427
1617,210
1618,1726
1619,452
1620,893
1621,889
1622,2177
1623,1245
1624,380
1625,191
1626,581
1627,1392
1628,1103
1629,187
1630,1375
1631,339
1632,4760
1633,2653
1634,1694
1635,188
1636,662
1637,524
1638,519
1639,1035
1640,294
1641,914
1642,248
1643,900
1644,414
1645,1280
1646,2490
1647,233
1648,194
1649,1157
1650,723
1651,111
1652,1350
1653,401
1654,1278
1655,356
1656,322
1657,1792
1658,240
1659,398
1660,1234
1661,482
1662,283
1663,742
1664,282
1665,1392
1666,84
1667,1037
1668,2103
1669,125
1670,174
1671,2132
1672,1548
1673,263
1674,860
1675,422
1676,228
1677,671
1678,176
1679,2425
1680,1083
1681,2537
1682,3247
1683,1156
1684,734
1685,462
1686,1302
1687,517
1688,646
1689,440
1690,690
1691,364
1692,219
1693,881
1694,150
1695,339
1696,379
1697,504
1698,569
1699,1606
1700,697
1701,259
1702,229
1703,646
1704,821
1705,539
1706,452
1707,345
1708,457
1709,498
1710,425
1711,325
1712,1153
1713,351
1714,652
1715,186
1716,150
1717,402
1718,350
1719,1660
1720,131
1721,592
1722,703
1723,299
1724,676
1725,573
1726,690
1727,873
1728,1582
1729,1323
1730,250
1731,2148
1732,593
1733,360
1734,647
1735,728
1736,277
1737,417
1738,1432
1739,407
1740,911
1741,266
1742,1111
1743,1027
1744,1174
1745,318
1746,686
1747,236
1748,279
1749,936
1750,285
1751,1010
1752,186
1753,547
1754,293
1755,862
1756,636
1757,923
1758,165
1759,627
1760,1409
1761,509
1762,254
1763,917
1764,125
1765,209
1766,770
1767,406
1768,305
1769,204
1770,417
1771,2180
1772,1014
1773,3416
1774,262
1775,446
1776,522
1777,123
1778,396
1779,213
1780,1539
1781,317
1782,606
1783,735
1784,1162
1785,883
1786,695
1787,469
1788,510
1789,436
1790,1083
1791,254
1792,1023
1793,983
1794,1878
1795,582
1796,254
1797,89
1798,623
1799,689
1800,908
1801,230
1802,2343
1803,455
1804,975
1805,190
1806,1541
1807,1050
1808,238
1809,1521
1810,1214
1811,5257
1812,557
1813,125
1814,631
1815,518
1816,666
1817,658
1818,1038
1819,346
1820,83
1821,472
1822,772
1823,1466
1824,273
1825,369
1826,536
1827,827
1828,1708
1829,579
1830,1161
1831,252
1832,1331
1833,499
1834,269
1835,1032
1836,475
1837,976
1838,1252
1839,1554
1840,199
1841,580
1842,1278
1843,384
1844,1019
1845,744
1846,289
1847,567
1848,1117
1849,748
1850,243
1851,1379
1852,424
1853,176
1854,123
1855,421
1856,795
1857,356
1858,996
1859,668
1860,246
1861,732
1862,646
1863,1186
1864,206
1865,343
1866,751
1867,139
1868,815
1869,554
1870,352
1871,504
1872,166
1873,849
1874,149
1875,264
1876,535
1877,649
1878,569
1879,1636
1880,466
1881,125
1882,672
1883,3105
1884,382
1885,837
1886,1873
1887,196
1888,326
1889,153
1890,697
1891,1475
1892,569
1893,1124
1894,422
1895,895
1896,958
1897,1753
1898,664
1899,419
1900,1827
1901,334
1902,943
1903,796
1904,1088
1905,898
1906,670
1907,1521
1908,337
1909,391
1910,715
1911,424
1912,2467
1913,640
1914,116
1915,598
1916,2078
1917,542
1918,266
1919,625
1920,422
1921,792
1922,1247
1923,216
1924,752
1925,592
1926,339
1927,618
1928,569
1929,483
1930,623
1931,286
1932,450
1933,835
1934,442
1935,373
1936,1877
1937,401
1938,313
1939,258
1940,105
1941,515
1942,371
1943,1127
1944,262
1945,424
1946,232
1947,1238
1948,238
1949,242
1950,527
1951,361
1952,400
1953,449
1954,250
1955,416
1956,462
1957,680
1958,387
1959,511
1960,200
1961,766
1962,982
1963,117
1964,1266
1965,645
1966,845
1967,2109
1968,614
1969,295
1970,1143
1971,1110
1972,826
1973,256
1974,684
1975,185
1976,874
1977,1382
1978,700
1979,270
1980,648
1981,378
1982,1592
1983,232
1984,285
1985,885
1986,171
1987,441
1988,180
1989,198
1990,461
1991,460
1992,752
1993,640
1994,485
1995,547
1996,92
1997,1077
1998,294
1999,1687
2000,849
2001,580
2002,1476
2003,1215
2004,522
2005,841
2006,865
2007,689
2008,633
2009,726
2010,285
2011,617
2012,93
2013,569
2014,403
2015,347
2016,120
2017,558
2018,1386
2019,387
2020,1249
2021,499
2022,360
2023,661
2024,521
2025,728
2026,69
2027,679
2028,230
2029,2038
2030,298
2031,612
2032,295
2033,223
2034,846
2035,1498
2036,449
2037,744
2038,464
2039,647
2040,189
2041,791
2042,119
2043,1421
2044,114
2045,284
2046,166
2047,1030
2048,907
2049,644
2050,1490
2051,2679
2052,1032
2053,2009
2054,327
2055,501
2056,267
2057,257
2058,605
2059,232
2060,458
2061,804
2062,802
2063,483
2064,266
2065,201
2066,458
2067,1181
2068,665
2069,506
2070,223
2071,183
2072,1373
2073,128
2074,145
2075,1153
2076,970
2077,353
2078,2186
2079,819
2080,860
2081,1266
2082,259
2083,1155
2084,2069
2085,271
2086,80
2087,1214
2088,1138
2089,655
2090,166
2091,298
2092,735
2093,444
2094,415
2095,171
2096,765
2097,810
2098,496
2099,636
2100,881
2101,339
2102,434
2103,468
2104,1676
2105,2220
2106,528
2107,340
2108,597
2109,544
2110,1138
2111,78
2112,452
2113,562
2114,671
2115,1044
2116,417
2117,1200
2118,1113
2119,2212
2120,120
2121,588
2122,1712
2123,1271
2124,257
2125,627
2126,804
2127,445
2128,474
2129,554
2130,303
2131,1325
2132,287
2133,1326
2134,71
2135,933
2136,546
2137,1166
2138,161
2139,4072
2140,820
2141,255
2142,432
2143,615
2144,303
2145,422
2146,366
2147,427
2148,1835
2149,375
2150,1963
2151,292
2152,705
2153,355
2154,300
2155,914
2156,2949
2157,2671
2158,310
2159,486
2160,336
2161,211
2162,696
2163,455
2164,356
2165,296
2166,518
2167,780
2168,554
2169,577
2170,1359
2171,695
2172,216
2173,379
2174,159
2175,131
2176,802
2177,292
2178,1057
2179,409
2180,223
2181,446
2182,235
2183,182
2184,833
2185,2296
2186,675
2187,760
2188,585
2189,393
2190,940
2191,161
2192,390
2193,2442
2194,236
2195,770
2196,335
2197,605
2198,503
2199,1119
2200,273
2201,2639
2202,744
2203,219
2204,549
2205,411
2206,701
2207,642
2208,526
2209,174
2210,84
2211,1721
2212,380
2213,1002
2214,149
2215,154
2216,718
2217,1624
2218,1045
2219,870
2220,604
2221,635
2222,316
2223,164
2224,973
2225,1048
2226,995
2227,1296
2228,487
2229,856
2230,2885
2231,717
2232,338
2233,408
2234,133
2235,429
2236,276
2237,229
2238,460
2239,786
2240,144
2241,434
2242,481
2243,765
2244,727
2245,173
2246,328
2247,421
2248,845
2249,742
2250,1446
2251,112
2252,228
2253,176
2254,298
2255,223
2256,416
2257,469
2258,697
2259,343
2260,369
2261,589
2262,496
2263,919
2264,962
2265,1155
2266,958
2267,383
2268,74
2269,509
2270,760
2271,716
2272,1155
2273,408
2274,1075
2275,167
2276,195
2277,720
2278,527
2279,832
2280,383
2281,2756
2282,2129
2283,817
2284,361
2285,702
2286,539
2287,624
2288,444
2289,660
2290,203
2291,588
2292,651
2293,555
2294,628
2295,535
2296,349
2297,687
2298,1130
2299,306
2300,740
2301,491
2302,1567
2303,1151
2304,341
2305,330
2306,307
2307,523
2308,881
2309,1210
2310,361
2311,1150
2312,751
2313,522
2314,368
2315,1683
2316,409
2317,458
2318,392
2319,318
2320,279
2321,269
2322,502
2323,367
2324,693
2325,862
2326,162
2327,315
2328,117
2329,830
2330,1932
2331,950
2332,274
2333,327
2334,2166
2335,495
2336,1470
2337,941
2338,2464
2339,2614
2340,155
2341,768
2342,398
2343,236
2344,858
2345,1365
2346,627
2347,576
2348,256
2349,1612
2350,225
2351,371
2352,538
2353,396
2354,602
2355,347
2356,1039
2357,353
2358,685
2359,746
2360,233
2361,971
2362,355
2363,620
2364,1354
2365,224
2366,732
2367,1210
2368,473
2369,485
2370,1556
2371,1057
2372,486
2373,1920
2374,520
2375,678
2376,725
2377,2844
2378,189
2379,981
2380,634
2381,813
2382,886
2383,1046
2384,124
2385,133
2386,449
2387,744
2388,859
2389,154
2390,484
2391,832
2392,522
2393,336
2394,912
2395,3830
2396,1991
2397,1903
2398,1834
2399,605
2400,344
2401,710
2402,443
2403,131
2404,901
2405,746
2406,575
2407,1184
2408,404
2409,564
2410,1243
2411,445
2412,1308
2413,297
2414,163
2415,857
2416,454
2417,2512
2418,965
2419,2066
2420,1785
2421,443
2422,243
2423,1772
2424,330
2425,140
2426,269
2427,1030
2428,567
2429,654
2430,1664
2431,1614
2432,622
2433,2091
2434,626
2435,193
2436,4831
2437,601
2438,740
2439,1124
2440,204
2441,184
2442,1936
2443,162
2444,780
2445,480
2446,223
2447,1026
2448,259
2449,1082
2450,558
2451,535
2452,1099
2453,1043
2454,276
2455,470
2456,395
2457,258
2458,315
2459,249
2460,219
2461,1593
2462,246
2463,334
2464,226
2465,864
2466,105
2467,775
2468,724
2469,172
2470,612
2471,974
2472,1362
2473,481
2474,271
2475,428
2476,351
2477,457
2478,205
2479,757
2480,2101
2481,1574
2482,714
2483,1097
2484,257
2485,265
2486,2642
2487,347
2488,2496
2489,607
2490,1230
2491,1707
2492,1239
2493,2262
2494,1473
2495,421
2496,668
2497,1222
2498,315
2499,263
2500,1340
2501,543
2502,595
2503,47
2504,807
2505,932
2506,730
2507,441
2508,251
2509,165
2510,190
2511,126
2512,133
2513,155
2514,423
2515,395
2516,318
2517,437
2518,2536
2519,134
2520,1047
2521,222
2522,282
2523,339
2524,1220
2525,202
2526,813
2527,150
2528,1129
2529,884
2530,828
2531,269
2532,1048
2533,259
2534,267
2535,551
2536,492
2537,1106
2538,498
2539,2407
2540,1091
2541,708
2542,615
2543,418
2544,1047
2545,650
2546,1280
2547,618
2548,515
2549,891
2550,714
2551,2417
2552,657
2553,1061
2554,622
2555,845
2556,679
2557,237
2558,167
2559,415
2560,190
2561,436
2562,675
2563,472
2564,603
2565,97
2566,124
2567,477
2568,414
2569,1497
2570,394
2571,601
2572,330
2573,701
2574,539
2575,154
2576,1981
2577,2400
2578,286
2579,838
2580,2258
2581,995
2582,372
2583,309
2584,603
2585,790
2586,1303
2587,239
2588,369
2589,542
2590,647
2591,1765
2592,649
2593,643
2594,133
2595,677
2596,318
2597,603
2598,146
2599,559
2600,139
2601,818
2602,686
2603,280
2604,700
2605,103
2606,310
2607,169
2608,528
2609,966
2610,572
2611,681
2612,1492
2613,629
2614,686
2615,1773
2616,772
2617,375
2618,425
2619,651
2620,537
2621,2065
2622,1625
2623,740
2624,473
2625,1880
2626,1327
2627,2407
2628,180
2629,3692
2630,2528
2631,610
2632,286
2633,485
2634,201
2635,585
2636,1305
2637,695
2638,399
2639,1839
2640,430
2641,322
2642,1015
2643,2930
2644,224
2645,476
2646,2669
2647,581
2648,1556
2649,334
2650,129
2651,410
2652,601
2653,1027
2654,481
2655,90
2656,180
2657,693
2658,145
2659,601
2660,360
2661,1512
2662,419
2663,726
2664,331
2665,1945
2666,209
2667,915
2668,1403
2669,382
2670,999
2671,854
2672,782
2673,324
2674,225
2675,1573
2676,307
2677,1496
2678,2112
2679,801
2680,793
2681,98
2682,782
2683,1027
2684,1643
2685,2220
2686,146
2687,303
2688,1294
2689,1282
2690,498
2691,250
2692,660
2693,274
2694,597
2695,1760
2696,3311
2697,1745
2698,952
2699,323
2700,1191
2701,576
2702,483
2703,449
2704,504
2705,403
2706,624
2707,147
2708,479
2709,853
2710,465
2711,272
2712,323
2713,724
2714,1291
2715,1283
2716,406
2717,1024
2718,499
2719,981
2720,768
2721,1048
2722,567
2723,511
2724,765
2725,1581
2726,893
2727,2242
2728,470
2729,809
2730,261
2731,394
2732,482
2733,972
2734,665
2735,696
2736,2505
2737,292
2738,549
2739,196
2740,569
2741,1043
2742,2887
2743,1423
2744,521
2745,989
2746,1139
2747,504
2748,401
2749,141
2750,372
2751,230
2752,1843
2753,1541
2754,1043
2755,203
2756,812
2757,293
2758,522
2759,439
2760,297
2761,372
2762,73
2763,4298
2764,1735
2765,404
2766,2977
2767,151
2768,352
2769,237
2770,3306
2771,494
2772,109
2773,167
2774,154
2775,2164
2776,1838
2777,426
2778,410
2779,193
2780,1045
2781,568
2782,1005
2783,2615
2784,1079
2785,704
2786,1272
2787,1103
2788,461
2789,1219
2790,1343
2791,613
2792,594
2793,1127
2794,358
2795,1107
2796,915
2797,293
2798,377
2799,252
2800,2108
2801,1081
2802,828
2803,212
2804,807
2805,377
2806,2061
2807,309
2808,362
2809,606
2810,921
2811,125
2812,205
2813,401
2814,1080
2815,200
2816,229
2817,296
2818,231
2819,141
2820,817
