,0
0,399
1,142
2,74
3,453
4,906
5,444
6,246
7,361
8,464
9,238
10,180
11,177
12,522
13,195
14,294
15,188
16,95
17,170
18,183
19,568
20,530
21,147
22,1101
23,294
24,133
